from_totally_fake_account,total_amount
76235.0,28416.840000000037
76240.0,17521.070000000003
76258.0,16088.289999999986
76280.0,16806.159999999985
76287.0,19061.850000000006
76295.0,18470.11
76313.0,17615.380000000016
76328.0,30056.920000000093
76369.0,35572.49000000029
76370.0,17619.259999999977
76393.0,31090.42000000002
76394.0,19059.87
76402.0,17792.359999999997
76410.0,11237.719999999983
76426.0,14818.80999999999
76456.0,13611.119999999995
76468.0,25314.560000000056
76492.0,22348.89000000004
76498.0,20010.120000000006
76511.0,14753.719999999994
76527.0,19914.260000000013
76546.0,31004.800000000225
76564.0,13700.129999999954
76569.0,29858.8600000001
76581.0,27565.610000000197
76584.0,20651.539999999997
76588.0,19197.12000000002
76590.0,14994.889999999998
76604.0,21286.240000000107
76607.0,32360.940000000013
76635.0,17343.53
76648.0,18736.73
76654.0,21921.830000000093
76659.0,17583.409999999993
76665.0,31920.430000000237
76687.0,31049.74000000027
76697.0,16415.73
76710.0,22565.800000000036
76734.0,29639.590000000015
76746.0,17942.18
76757.0,22162.200000000004
76758.0,17442.010000000006
76760.0,30617.790000000085
76786.0,17338.729999999967
76804.0,20895.290000000005
76808.0,19709.17000000001
76811.0,20861.100000000017
76812.0,31280.760000000075
76824.0,22034.52000000002
76839.0,24907.05000000005
76856.0,33579.570000000116
76872.0,17471.960000000003
76898.0,30060.650000000085
76906.0,34724.03000000003
76922.0,14956.88999999999
76924.0,19457.85000000004
76930.0,34265.01000000005
76933.0,20814.790000000034
76941.0,19378.420000000053
76946.0,22533.9900000001
76947.0,19435.910000000044
76950.0,15439.51999999994
76974.0,19777.090000000087
76993.0,33862.54000000001
77003.0,24120.83000000002
77038.0,19993.680000000008
77063.0,22838.80000000003
77064.0,25258.480000000083
77071.0,14188.200000000003
77084.0,15419.819999999982
77120.0,34470.460000000225
77126.0,19251.300000000017
77136.0,18771.470000000045
77159.0,31801.270000000062
77167.0,23222.76000000012
77171.0,16682.04999999999
77173.0,20124.58000000007
77183.0,22391.870000000104
77195.0,27158.520000000062
77214.0,27398.430000000182
77217.0,35408.04000000007
77222.0,12474.819999999989
77230.0,17078.98
77237.0,20356.030000000017
77243.0,34044.26000000008
77253.0,19333.30000000004
77273.0,23434.020000000022
77301.0,21927.580000000038
77357.0,26474.47000000007
77363.0,22061.470000000045
77369.0,21217.500000000033
77380.0,23532.660000000153
77395.0,33054.99000000011
77400.0,22389.90000000013
77407.0,18094.170000000002
77410.0,23845.98000000004
77446.0,33442.83000000004
77452.0,25340.800000000065
77458.0,21417.85000000002
77464.0,13116.270000000002
77476.0,19336.89000000002
77479.0,34320.40000000011
77493.0,16628.670000000006
77506.0,14613.759999999971
77512.0,34011.71000000009
77514.0,12639.579999999964
77527.0,31847.83000000029
77534.0,13889.929999999982
77557.0,27272.060000000016
77560.0,31381.820000000076
77584.0,18461.77000000004
77620.0,35606.56
77638.0,20325.34000000003
77642.0,15043.379999999992
77656.0,21844.43000000001
77669.0,19643.80000000001
77687.0,29626.140000000007
77699.0,31511.140000000236
77753.0,13900.539999999995
77761.0,34813.71000000025
77763.0,20026.460000000014
77787.0,32319.800000000025
77832.0,28392.23000000001
77868.0,15960.439999999986
77913.0,21571.320000000036
77922.0,29018.610000000077
77948.0,32411.130000000074
77974.0,20911.31000000001
77993.0,34244.14000000001
78000.0,28362.150000000227
78017.0,25659.82000000014
78033.0,22954.73000000001
78049.0,24705.550000000156
78055.0,31322.090000000033
78056.0,25178.33000000006
78057.0,28987.28000000006
78062.0,24127.680000000044
78067.0,22023.040000000037
78078.0,17832.819999999985
78092.0,23010.510000000024
78093.0,28603.46000000002
78110.0,13973.469999999947
78115.0,18155.19000000001
78116.0,19088.949999999983
78125.0,16304.27
78137.0,15583.28999999994
78140.0,21752.85000000003
78177.0,21843.070000000032
78197.0,16886.059999999994
78198.0,22164.98000000011
78223.0,31405.23000000009
78224.0,20613.22000000002
78253.0,13996.129999999952
78258.0,31412.830000000085
78273.0,35816.99000000002
78275.0,17552.329999999987
78306.0,19988.77000000003
78345.0,34640.130000000005
78360.0,30194.52000000024
78380.0,18643.499999999993
78389.0,14736.649999999996
78401.0,22388.600000000108
78414.0,19174.48000000002
78415.0,32449.670000000075
78418.0,27049.09000000007
78419.0,22027.520000000004
78422.0,23394.700000000048
78423.0,19716.320000000043
78430.0,19655.73000000003
78440.0,28151.08000000001
78445.0,15881.639999999989
78453.0,12731.529999999999
78458.0,27900.960000000086
78468.0,31009.54000000008
78472.0,28468.120000000068
78478.0,15352.409999999996
78482.0,17910.159999999993
78509.0,34202.930000000226
78533.0,19843.88000000005
78548.0,21152.670000000053
78568.0,32991.20000000007
78576.0,12192.049999999987
78589.0,22609.370000000163
78603.0,28405.03000000001
78628.0,23638.490000000173
78647.0,27716.450000000048
78652.0,17238.639999999974
78668.0,16429.46
78671.0,28773.359999999997
78673.0,16595.14999999997
78681.0,19439.59000000001
78704.0,14113.079999999994
78719.0,16794.969999999994
78720.0,15908.349999999975
78780.0,19957.050000000065
78784.0,18535.770000000022
78790.0,32349.79000000009
78794.0,14446.380000000001
78801.0,16332.109999999986
78802.0,14941.799999999996
78804.0,30838.690000000086
78824.0,21019.01000000002
78828.0,15427.89999999999
78864.0,17513.320000000003
78868.0,14390.959999999986
78886.0,24098.18999999999
78904.0,28413.739999999998
78915.0,19748.830000000038
78918.0,19793.760000000013
78946.0,13379.149999999978
78963.0,30653.270000000004
78964.0,15495.059999999983
78974.0,21218.120000000064
78988.0,30741.710000000072
78993.0,26014.82
79033.0,19202.470000000005
79051.0,21327.15000000001
79064.0,30026.72000000006
79079.0,18972.05000000003
79091.0,35791.66000000027
79100.0,12485.399999999978
79121.0,22711.180000000026
79123.0,20990.10000000001
79132.0,20841.930000000008
79141.0,12565.209999999988
79147.0,24051.11000000015
79149.0,18049.530000000002
79156.0,14437.979999999989
79161.0,31579.470000000027
79162.0,18127.97
79174.0,34895.47000000007
79175.0,16246.78
79196.0,33293.90000000007
79273.0,32450.57000000007
79277.0,23062.82000000011
79283.0,28945.780000000053
79304.0,24832.79000000004
79384.0,28617.40000000029
79386.0,17660.10999999999
79391.0,15754.479999999983
79411.0,15647.489999999956
79412.0,21917.58000000009
79415.0,12940.729999999998
79442.0,15971.369999999995
79456.0,14209.069999999983
79468.0,17361.769999999997
79480.0,29355.500000000004
79495.0,15319.92999999999
79497.0,22018.780000000013
79500.0,23585.450000000114
79510.0,29266.820000000233
79512.0,14704.679999999993
79518.0,18318.140000000036
79519.0,21723.680000000004
79531.0,15046.609999999971
79546.0,32209.750000000055
79550.0,17481.290000000005
79551.0,18681.050000000007
79554.0,21173.73000000004
79591.0,20142.76000000003
79656.0,34847.60999999999
79669.0,30811.83000000025
79674.0,33594.58000000009
79677.0,31590.280000000097
79680.0,15539.589999999982
79698.0,29994.53000000008
79716.0,19341.42000000001
79739.0,27036.380000000034
79746.0,15289.730000000001
79769.0,21025.26000000003
79779.0,34212.11000000008
79829.0,33911.680000000066
79841.0,18950.750000000015
79863.0,24831.120000000137
79889.0,21431.04000000007
79891.0,18193.889999999996
79893.0,30255.890000000265
79895.0,33074.610000000015
79896.0,24570.460000000145
79904.0,15460.679999999991
79910.0,16623.510000000006
79924.0,21540.74000000008
79941.0,18501.940000000006
79947.0,14798.439999999993
79951.0,19080.230000000014
79963.0,30276.800000000225
79971.0,33883.5500000001
79987.0,19573.700000000008
79993.0,23239.290000000183
79999.0,34288.15000000012
80005.0,23143.93000000001
80006.0,26240.070000000047
80047.0,21691.83
80064.0,31928.530000000024
80065.0,18408.479999999996
80068.0,13019.989999999982
80073.0,22014.210000000057
80080.0,35884.430000000044
80083.0,16991.149999999998
80106.0,31332.63000000006
80140.0,34020.52000000002
80144.0,31638.230000000247
80149.0,17888.709999999995
80150.0,30838.80000000007
80186.0,34426.01999999999
80202.0,18708.710000000003
80211.0,23955.330000000016
80216.0,19946.370000000003
80245.0,21040.290000000066
80250.0,16173.82999999998
80252.0,32845.300000000076
80293.0,15653.589999999995
80323.0,16313.459999999972
80333.0,13936.759999999984
80336.0,29932.56000000002
80353.0,15547.699999999939
80414.0,18680.87999999999
80424.0,29313.590000000066
80430.0,15463.460000000003
80438.0,29142.220000000023
80448.0,15747.78999999995
80455.0,18533.690000000002
80463.0,14459.289999999988
80477.0,27719.260000000053
80492.0,18955.769999999982
80494.0,29926.280000000006
80498.0,21929.170000000024
80507.0,17634.970000000016
80508.0,20204.81999999999
80512.0,30057.430000000077
80526.0,16836.479999999985
80536.0,17979.990000000013
80540.0,16727.969999999998
80558.0,21980.10000000002
80580.0,14981.93999999999
80590.0,21961.870000000028
80592.0,15829.269999999962
80597.0,22875.170000000027
80598.0,18833.390000000003
80606.0,19715.760000000017
80626.0,20720.96000000002
80627.0,20953.210000000017
80632.0,32328.850000000013
80638.0,33477.10000000005
80654.0,18307.90000000001
80658.0,21250.600000000013
80661.0,21459.569999999996
80667.0,18711.110000000008
80685.0,16529.43999999998
80695.0,28439.60000000005
80697.0,32031.140000000254
80711.0,39517.390000000254
80752.0,27412.87000000005
80758.0,16117.96999999997
80762.0,18080.580000000005
80763.0,22248.25000000001
80767.0,33030.85000000008
80772.0,22663.230000000032
80785.0,20818.930000000033
80792.0,26346.67000000005
80801.0,22088.660000000003
80808.0,33218.420000000246
80816.0,22611.35000000004
80844.0,34944.34000000029
80850.0,28479.770000000033
80869.0,21323.850000000068
80884.0,30461.570000000094
80895.0,19386.70000000002
80917.0,18800.579999999998
80925.0,16679.829999999994
80929.0,15084.449999999999
80950.0,15604.85999999999
80956.0,18180.629999999994
80963.0,18754.240000000005
80975.0,19058.870000000006
80985.0,39047.24000000019
81012.0,19441.420000000013
81014.0,16349.529999999939
81026.0,21153.27000000004
81055.0,12472.569999999974
81121.0,15738.499999999989
81160.0,15172.400000000001
81179.0,18793.889999999992
81185.0,34298.12000000008
81202.0,15001.360000000002
81218.0,16737.639999999963
81219.0,31883.03000000008
81220.0,28836.58000000005
81237.0,14428.299999999996
81259.0,17628.680000000004
81270.0,20600.920000000013
81295.0,32610.07000000026
81302.0,29152.190000000057
81309.0,28191.129999999986
81352.0,19414.290000000005
81373.0,19898.040000000023
81375.0,26194.43000000003
81381.0,20765.930000000008
81384.0,17052.92
81385.0,24615.60000000002
81402.0,18776.320000000018
81404.0,32511.05000000007
81434.0,22861.490000000114
81451.0,19922.090000000073
81455.0,21752.490000000005
81480.0,23740.660000000036
81487.0,31985.860000000095
81488.0,14488.229999999985
81493.0,24355.860000000048
81497.0,33210.530000000086
81504.0,14723.339999999995
81529.0,19388.080000000013
81540.0,27240.400000000012
81568.0,34802.63000000008
81590.0,30439.750000000047
81593.0,32624.350000000046
81637.0,22731.57000000002
81648.0,19805.40000000001
81649.0,24153.760000000024
81650.0,16536.549999999996
81652.0,16638.619999999988
81657.0,22115.47000000002
81676.0,17430.239999999998
81687.0,20958.090000000026
81705.0,30170.71000000023
81719.0,20614.320000000083
81729.0,33630.19000000007
81736.0,14340.809999999994
81738.0,15030.609999999991
81758.0,12090.16999999999
81784.0,24091.060000000132
81785.0,17651.47000000003
81793.0,17290.840000000004
81823.0,16433.749999999993
81825.0,18026.549999999992
81826.0,20974.59000000008
81834.0,17891.779999999995
81835.0,14692.549999999997
81845.0,24088.460000000036
81855.0,16204.32999999998
81861.0,23306.969999999998
81897.0,32895.960000000065
81901.0,17874.18
81911.0,17442.909999999993
81912.0,23547.12000000011
81918.0,31449.570000000083
81919.0,15253.919999999978
81946.0,24662.11000000002
81956.0,26685.900000000016
81963.0,16747.34999999996
82011.0,22110.20000000002
82015.0,21484.01000000003
82019.0,27184.09000000004
82058.0,17072.399999999983
82073.0,27660.53000000019
82082.0,14888.459999999997
82104.0,31493.770000000062
82112.0,20735.480000000003
82181.0,23150.900000000016
82199.0,32815.0500000001
82224.0,32962.560000000216
82240.0,14229.049999999961
82267.0,21442.880000000016
82287.0,16427.22999999996
82313.0,36980.240000000056
82317.0,15320.689999999999
82341.0,22181.00000000004
82362.0,23186.460000000145
82375.0,14114.969999999992
82398.0,21027.870000000083
82399.0,29997.08000000005
82406.0,13926.039999999954
82427.0,29145.60000000002
82447.0,33712.33000000001
82452.0,29758.809999999998
82454.0,18881.440000000024
82490.0,19238.850000000024
82505.0,12056.32
82519.0,23634.760000000053
82527.0,28617.470000000056
82572.0,18609.340000000004
82585.0,33520.24
82590.0,12467.129999999988
82617.0,17963.950000000004
82638.0,18567.490000000016
82639.0,27876.63000000003
82647.0,13353.619999999992
82648.0,15441.449999999977
82651.0,16583.23999999999
82652.0,30525.27000000007
82665.0,15252.699999999997
82671.0,18093.43999999998
82680.0,16661.769999999993
82687.0,22470.490000000125
82700.0,17296.100000000006
82704.0,33797.640000000065
82706.0,26416.150000000045
82707.0,21859.360000000186
82719.0,19946.650000000027
82725.0,23627.770000000015
82744.0,20775.170000000027
82752.0,21900.68999999999
82756.0,12159.539999999983
82765.0,21767.990000000016
82767.0,33168.33000000007
82780.0,30153.180000000208
82787.0,13110.519999999999
82796.0,18373.73000000004
82802.0,19765.06000000006
82806.0,14013.789999999983
82816.0,20447.550000000007
82818.0,17860.51
82823.0,20353.74000000002
82829.0,36293.480000000076
82853.0,30831.380000000056
82856.0,22839.340000000084
82861.0,19931.03000000007
82862.0,38037.25000000028
82865.0,18053.809999999987
82874.0,20585.400000000023
82886.0,17329.729999999996
82887.0,21546.670000000024
82909.0,31244.390000000043
82912.0,14686.399999999987
82931.0,31883.750000000095
82953.0,41150.74000000001
82958.0,32585.460000000076
82980.0,21485.43000000007
83030.0,12693.659999999983
83036.0,33597.49000000023
83037.0,20841.13000000011
83041.0,18339.109999999993
83050.0,20417.000000000033
83061.0,18548.800000000003
83067.0,29212.530000000206
83068.0,19574.520000000037
83092.0,16802.88999999998
83100.0,16325.809999999949
83121.0,13852.579999999985
83127.0,15684.68999999999
83145.0,18763.81000000001
83164.0,19757.24000000004
83177.0,27083.13000000023
83178.0,24884.420000000177
83195.0,17637.569999999996
83201.0,21044.870000000017
83210.0,19224.32999999999
83215.0,23017.84000000003
83222.0,30702.580000000064
83236.0,26310.040000000045
83264.0,15364.680000000002
83295.0,21634.81000000001
83304.0,24916.910000000018
83323.0,18504.509999999995
83325.0,26013.85000000006
83345.0,18435.519999999997
83402.0,17361.63
83427.0,32347.270000000084
83454.0,24267.53000000005
83457.0,25116.290000000074
83462.0,16488.789999999983
83481.0,19671.100000000046
83493.0,28197.610000000004
83525.0,12673.119999999977
83533.0,25874.600000000057
83551.0,18825.980000000003
83574.0,32775.70000000009
83578.0,29913.44
83585.0,20899.75000000005
83591.0,24309.720000000143
83593.0,23617.48000000001
83599.0,16464.59999999998
83601.0,25280.350000000013
83681.0,32770.860000000044
83689.0,9890.590000000002
83704.0,15553.64999999999
83719.0,19122.89000000005
83726.0,33107.960000000254
83741.0,24214.75000000006
83742.0,33131.92000000027
83765.0,25859.05000000017
83788.0,29541.11000000005
83789.0,32740.54000000008
83810.0,15997.740000000003
83816.0,10088.109999999999
83818.0,36652.18000000028
83845.0,30173.020000000248
83848.0,9210.139999999998
83870.0,18315.649999999994
83907.0,34420.93000000026
83908.0,30649.940000000064
83910.0,24349.540000000146
83926.0,20141.980000000007
83928.0,31668.83000000002
83934.0,29711.739999999994
83935.0,36170.34000000007
83951.0,14813.16
83960.0,19783.51
83968.0,17747.41
83981.0,18742.02000000002
83982.0,20064.180000000015
83984.0,18970.41999999999
83985.0,30155.110000000073
83998.0,18786.57000000001
84000.0,33602.23000000011
84041.0,17571.09999999997
84051.0,31288.68000000007
84061.0,19326.250000000004
84070.0,19002.950000000015
84119.0,17866.769999999993
84128.0,26335.57000000007
84131.0,14866.32
84132.0,16965.87999999999
84134.0,17953.75999999999
84136.0,21208.030000000104
84138.0,33366.80000000027
84143.0,20762.400000000056
84151.0,32969.22000000006
84162.0,21777.4000000001
84169.0,32604.050000000057
84189.0,34029.69000000009
84192.0,36789.490000000245
84193.0,17843.930000000004
84224.0,36382.21000000008
84242.0,12497.57
84251.0,19207.690000000002
84262.0,22879.60000000013
84283.0,19471.480000000043
84298.0,33550.520000000026
84302.0,30287.10000000003
84316.0,36664.54000000009
84326.0,35885.23000000004
84336.0,21163.470000000092
84354.0,14939.009999999986
84358.0,16569.679999999942
84363.0,17275.919999999995
84377.0,30696.42000000024
84417.0,16323.169999999995
84432.0,21107.610000000008
84437.0,22991.170000000155
84454.0,21962.590000000026
84459.0,12525.919999999987
84472.0,17181.79
84484.0,21653.250000000004
84496.0,29862.790000000074
84498.0,28895.270000000077
84504.0,28650.570000000014
84535.0,23059.240000000034
84550.0,22023.210000000014
84553.0,23113.630000000125
84579.0,21157.60000000006
84583.0,18739.630000000045
84594.0,30039.630000000085
84609.0,21811.680000000008
84613.0,21269.780000000068
84625.0,16093.619999999952
84632.0,15893.039999999979
84655.0,16486.349999999984
84658.0,38980.48000000007
84687.0,17543.280000000002
84699.0,13256.829999999998
84702.0,38352.02000000008
84708.0,18453.28
84740.0,16542.239999999983
84757.0,34668.950000000026
84763.0,19427.230000000003
84766.0,29361.370000000075
84779.0,31046.190000000075
84786.0,32014.13000000007
84791.0,16225.759999999978
84795.0,20375.650000000005
84803.0,34918.08000000001
84818.0,14105.699999999948
84840.0,18840.200000000004
84863.0,32065.910000000218
84876.0,19676.600000000028
84893.0,22342.780000000017
84895.0,30143.510000000064
84897.0,19415.68000000003
84905.0,18381.179999999986
84925.0,22558.350000000028
84926.0,31817.61000000005
84931.0,32997.83000000007
84934.0,18732.06
84945.0,18832.020000000026
84946.0,35411.61000000027
84948.0,18438.669999999984
84959.0,24826.430000000048
84961.0,17915.690000000006
84999.0,18407.789999999997
85030.0,18395.90999999999
85045.0,17292.639999999974
85062.0,15227.999999999985
85079.0,23345.130000000037
85119.0,25720.370000000014
85144.0,32944.79000000005
85153.0,22191.290000000005
85162.0,19148.920000000046
85170.0,29809.690000000075
85179.0,17763.249999999993
85199.0,32316.690000000082
85200.0,20574.30000000002
85247.0,35343.94000000007
85262.0,15177.759999999982
85270.0,28925.53000000023
85278.0,21854.770000000044
85293.0,14439.809999999994
85294.0,21419.55000000004
85311.0,35705.77000000007
85314.0,19659.840000000004
85323.0,15155.759999999997
85345.0,21242.220000000012
85362.0,19543.65000000001
85368.0,25047.510000000173
85378.0,19311.01000000007
85391.0,21550.710000000025
85411.0,14144.509999999957
85422.0,15245.299999999974
85436.0,31637.900000000212
85457.0,26352.210000000057
85477.0,24674.230000000014
85492.0,17188.20000000001
85508.0,16982.049999999985
85517.0,17978.340000000033
85519.0,35292.55000000003
85529.0,19287.110000000008
85532.0,17376.170000000016
85536.0,18377.760000000002
85539.0,19114.94999999999
85545.0,23372.65000000011
85568.0,29073.53000000002
85593.0,29319.03000000025
85635.0,16562.419999999947
85642.0,36077.030000000006
85664.0,28219.76000000004
85684.0,18171.53000000004
85691.0,25243.330000000064
85701.0,38297.96000000027
85755.0,19879.67999999999
85764.0,19139.900000000034
85767.0,37889.120000000185
85774.0,21675.879999999997
85824.0,22937.83000000001
85883.0,20836.150000000107
85885.0,16609.08999999998
85898.0,33222.13000000003
85917.0,23733.57000000004
85921.0,21699.05000000002
85945.0,22823.25000000005
85948.0,20797.789999999997
85958.0,23838.270000000008
85983.0,22668.74000000011
85984.0,26559.560000000034
86008.0,14940.389999999914
86072.0,20307.420000000024
86073.0,18626.870000000017
86107.0,13465.959999999977
86121.0,20707.220000000056
86156.0,23760.070000000025
86161.0,34853.950000000266
86178.0,29348.560000000067
86194.0,22620.910000000113
86195.0,14705.449999999995
86199.0,39429.030000000224
86203.0,13872.959999999997
86214.0,17365.779999999984
86227.0,15551.299999999985
86253.0,17085.04
86256.0,23556.410000000047
86266.0,32373.88000000018
86267.0,29001.04000000002
86269.0,24529.55000000014
86272.0,35129.08000000016
86294.0,29307.910000000087
86320.0,17946.699999999975
86355.0,17973.20999999999
86356.0,9739.16
86380.0,17438.749999999996
86381.0,19582.830000000005
86399.0,21845.770000000026
86414.0,15572.19
86417.0,16260.949999999939
86440.0,30682.730000000265
86448.0,34059.60000000025
86458.0,20396.43999999999
86503.0,18726.08000000001
86519.0,25667.43000000018
86539.0,34607.360000000255
86551.0,20160.890000000007
86554.0,21921.41000000009
86558.0,25001.430000000048
86560.0,15623.189999999975
86572.0,15350.930000000008
86580.0,14306.279999999984
86583.0,28379.13
86624.0,20158.600000000042
86637.0,34102.92000000001
86693.0,16760.459999999977
86698.0,18130.259999999966
86710.0,24791.950000000026
86739.0,23301.470000000063
86772.0,17604.859999999993
86782.0,21842.860000000095
86803.0,16529.15999999999
86819.0,29588.460000000225
86881.0,20972.610000000084
86899.0,20452.510000000024
86922.0,16905.049999999996
86926.0,33688.060000000056
86927.0,37265.52000000006
86933.0,20578.70000000001
86959.0,17984.909999999993
86964.0,19631.620000000003
86965.0,25190.990000000143
86967.0,34058.08000000025
86984.0,20280.09000000003
87005.0,23122.55000000003
87006.0,36033.8700000001
87017.0,29726.910000000044
87018.0,30339.530000000304
87025.0,30830.860000000244
87036.0,29431.220000000234
87048.0,30085.12000000007
87061.0,31182.170000000093
87068.0,27233.36000000007
87080.0,31410.100000000082
87087.0,30478.52000000001
87098.0,26512.610000000062
87108.0,19275.13000000001
87118.0,21166.020000000084
87175.0,31838.58000000011
87207.0,32842.27000000005
87217.0,22347.610000000124
87218.0,17994.03000000001
87226.0,30809.92000000001
87263.0,28193.010000000002
87264.0,13411.399999999969
87271.0,35593.23000000023
87273.0,20258.25999999999
87302.0,21997.779999999995
87308.0,22631.28000000011
87324.0,23430.700000000128
87330.0,14248.939999999984
87332.0,32544.38000000002
87344.0,16616.609999999997
87355.0,21160.33000000001
87369.0,16747.60999999997
87372.0,23472.0200000001
87388.0,31173.500000000055
87439.0,18402.390000000018
87486.0,26019.52000000019
87516.0,20234.980000000007
87528.0,17408.6
87531.0,16576.329999999987
87545.0,21444.830000000016
87547.0,21066.970000000005
87549.0,18739.050000000025
87568.0,18286.459999999995
87573.0,28951.88000000004
87578.0,29963.500000000065
87582.0,23213.680000000128
87595.0,14825.72999999999
87599.0,19299.959999999995
87604.0,30529.06000000022
87605.0,29800.040000000063
87615.0,21680.510000000024
87617.0,18534.76000000002
87633.0,22809.52000000002
87651.0,13680.41999999998
87662.0,11473.229999999983
87668.0,23050.960000000025
87674.0,29476.84000000002
87692.0,17193.02999999999
87718.0,14013.849999999993
87725.0,19058.170000000013
87731.0,26475.87
87762.0,14337.359999999982
87765.0,29230.190000000075
87768.0,30813.33000000003
87769.0,17460.399999999998
87770.0,19952.410000000018
87771.0,14088.469999999994
87772.0,13025.339999999978
87805.0,13214.530000000002
87814.0,14314.95999999999
87815.0,29889.32000000008
87821.0,18322.930000000015
87847.0,30922.730000000065
87852.0,16208.759999999987
87861.0,19684.069999999996
87865.0,31871.00000000009
87867.0,20729.35000000003
87873.0,30807.91000000001
87886.0,39138.549999999996
87926.0,19080.100000000002
87935.0,15094.819999999978
87954.0,16593.049999999996
87971.0,21776.77000000009
87980.0,18358.04000000001
87995.0,17792.689999999995
87997.0,12279.209999999988
88014.0,20761.840000000062
88017.0,17323.269999999982
88027.0,33655.60000000028
88029.0,19037.779999999995
88041.0,27968.080000000075
88064.0,28529.63000000007
88076.0,20773.410000000033
88080.0,26504.16000000007
88084.0,19711.600000000006
88122.0,19496.37000000007
88124.0,30596.490000000227
88126.0,19465.370000000014
88148.0,16361.709999999975
88151.0,24310.86000000013
88155.0,30426.2700000001
88188.0,37912.37000000005
88189.0,20150.09000000007
88203.0,33841.39000000007
88244.0,15585.339999999953
88245.0,16456.74999999999
88266.0,31634.020000000048
88267.0,19608.90999999999
88281.0,15885.109999999982
88283.0,31133.490000000063
88284.0,31574.420000000082
88298.0,34837.46000000025
88301.0,28570.030000000053
88314.0,34511.15000000018
88315.0,26505.070000000193
88316.0,20269.450000000033
88339.0,24913.20000000004
88350.0,26022.200000000037
88363.0,14207.809999999989
88371.0,16953.549999999996
88373.0,21191.120000000003
88385.0,17246.039999999983
88389.0,22747.04000000014
88390.0,25444.660000000054
88410.0,13142.45999999999
88411.0,35466.340000000055
88412.0,34394.80000000007
88429.0,33477.35000000006
88448.0,18572.090000000026
88477.0,20949.08000000001
88481.0,15367.819999999987
88494.0,20066.260000000013
88528.0,17761.39000000001
88540.0,22767.890000000014
88554.0,27895.24000000006
88555.0,38957.36000000026
88558.0,15327.579999999989
88560.0,29613.44
88569.0,14252.939999999951
88582.0,30337.57000000008
88594.0,17789.459999999992
88598.0,21521.160000000044
88603.0,16187.279999999955
88637.0,18799.23000000003
88664.0,12300.57
88673.0,19402.280000000053
88676.0,18029.380000000005
88678.0,16499.860000000004
88697.0,16340.269999999991
88698.0,22104.200000000008
88700.0,36291.40000000001
88706.0,27381.140000000007
88707.0,12807.679999999982
88709.0,28130.330000000067
88710.0,18134.960000000006
88721.0,20774.450000000103
88729.0,32291.10000000001
88746.0,20882.810000000092
88754.0,32643.040000000092
88761.0,32446.930000000084
88821.0,27222.040000000074
88837.0,34546.68000000032
88846.0,22172.670000000027
88859.0,25453.96000000018
88860.0,19837.900000000078
88862.0,23777.55000000012
88863.0,21525.850000000082
88873.0,18389.28
88875.0,20178.250000000007
88876.0,16588.74999999999
88879.0,16635.92999999999
88944.0,33895.10000000007
88957.0,32936.740000000085
88987.0,21259.14000000001
88992.0,35631.820000000014
88996.0,17668.79999999999
89050.0,36003.51000000007
89061.0,20755.950000000037
89064.0,33807.760000000046
89073.0,32403.970000000052
89094.0,19241.900000000012
89112.0,29258.02000000007
89126.0,17228.22999999999
89140.0,29540.660000000174
89141.0,29528.110000000037
89173.0,18376.210000000014
89175.0,34840.15000000006
89184.0,17283.66999999999
89210.0,37608.30000000001
89213.0,23318.950000000037
89215.0,22749.690000000013
89249.0,16381.269999999986
89294.0,18649.80000000001
89301.0,27486.15000000005
89305.0,14998.230000000007
89350.0,20918.500000000073
89393.0,34840.37000000004
89399.0,20538.960000000014
89451.0,21139.080000000085
89455.0,16628.439999999966
89459.0,17912.210000000006
89461.0,28218.190000000075
89478.0,31853.640000000018
89485.0,32747.050000000097
89487.0,31865.320000000098
89512.0,14736.370000000003
89517.0,24709.67000000017
89525.0,30783.210000000025
89530.0,30624.100000000086
89542.0,20599.180000000022
89545.0,21765.510000000024
89585.0,12912.729999999994
89594.0,16546.170000000002
89596.0,17293.800000000014
89599.0,17793.84999999999
89603.0,28679.600000000028
89619.0,18552.57
89625.0,20042.530000000006
89631.0,19065.12000000001
89637.0,33109.72000000007
89638.0,28730.36000000003
89659.0,29920.87000000003
89660.0,32604.70000000008
89673.0,36759.90000000005
89698.0,16952.459999999995
89719.0,17770.83999999999
89728.0,25411.600000000064
89756.0,18974.980000000065
89770.0,20426.670000000056
89771.0,31747.119999999984
89830.0,18264.99000000001
89833.0,21086.210000000025
89847.0,29126.590000000077
89853.0,30561.339999999997
89889.0,16082.189999999946
89920.0,19497.30000000001
89944.0,17996.56000000001
89957.0,10894.27
89967.0,21091.550000000123
89974.0,34889.7500000001
89980.0,19856.97000000006
89982.0,32682.56
89984.0,18852.100000000035
89985.0,16028.159999999973
89993.0,20346.310000000012
90028.0,15997.269999999988
90045.0,14667.789999999943
90068.0,21435.600000000002
90077.0,18283.699999999997
90083.0,26368.870000000014
90098.0,15380.379999999996
90105.0,21164.180000000062
90147.0,34558.49000000009
90153.0,17051.68999999999
90176.0,22062.21000000011
90218.0,17794.400000000016
90269.0,19432.350000000002
90276.0,19257.69000000005
90304.0,23445.260000000046
90311.0,17633.659999999985
90330.0,24679.06000000006
90334.0,28484.660000000073
90349.0,23648.96
90352.0,18191.060000000005
90357.0,18971.370000000035
90388.0,19453.140000000007
90400.0,16802.569999999992
90408.0,21024.17000000009
90409.0,15399.719999999983
90435.0,28008.180000000055
