to_randomly_generated_account,total_amount
83037,1071.85
83041,1185.4499999999998
83050,1041.42
83054,1950.5900000000006
8306,1214.6899999999998
83061,1311.76
83067,804.5000000000001
83068,2013.1100000000015
8307,1034.1499999999999
83071,1045.75
83082,1424.8899999999999
83085,1642.3500000000006
83092,653.65
83100,894.0500000000001
83116,11515.929999999998
83121,1092.3
83127,1324.9
83134,735.1
83135,442.2999999999998
83145,246.5
83152,6172.540000000001
83163,14950.940000000004
83164,942.1499999999999
83177,804.3000000000003
83178,1303.8600000000001
83191,2035.7700000000002
83195,1214.5
83199,1685.3300000000002
83201,1814.9
83209,617.7
8321,507.95
83210,1025.95
83215,1006.84
83222,22070.1
83236,1329.85
83237,1160.7999999999997
83257,152.5
83264,196.18
8327,1220.6999999999998
8328,1525.0900000000001
83290,904.6499999999999
83294,963.26
83295,1143.0
83304,795.29
8331,12532.100000000002
83312,1962.4
83323,1358.35
83325,750.65
83329,11976.55
8334,117.5
83345,921.63
83346,939.4599999999998
83354,3535.0
83397,633.2
83402,898.3999999999999
83404,1334.2500000000005
83426,1333.5
83427,722.55
83454,486.0
83457,1302.4499999999998
83462,1051.7
83470,1425.35
83481,1436.05
83485,1334.0099999999998
83493,7112.740000000001
83505,1828.2300000000005
83507,1225.12
83511,1249.7500000000002
83525,1092.9
83533,6951.300000000002
83551,669.68
83557,17321.39
83562,1770.5
83565,937.9
83569,9302.95
83572,15193.62
83574,8305.599999999999
83578,13081.689999999999
83585,781.1
83587,1082.7499999999998
83591,1346.5
83593,829.01
83596,1794.0700000000004
83599,587.45
8360,872.3499999999999
83601,1315.55
83611,836.5999999999999
83619,641.2999999999998
83623,858.5
83668,457.0
83669,913.8
83681,10347.48
83683,673.6999999999999
83689,1507.15
8369,1695.5399999999997
83701,1514.0
83704,824.86
83715,580.9
83719,1517.7199999999996
83726,585.3000000000001
83741,611.55
83742,12577.8
83746,1289.1
83747,974.1
83748,1038.1
83755,1030.65
83757,696.0
83764,726.5
83765,1041.7
8377,12465.480000000005
83770,1529.0500000000002
83785,537.5
83788,15323.529999999999
83789,3951.6
83807,383.5
8381,424353.12000000005
83810,865.0
83816,640.5
83818,3954.58
83844,1053.42
83845,5725.539999999999
83848,254.98
8386,1515.7100000000003
83869,1026.5
8387,1744.4900000000002
83870,1163.62
83879,12825.01
83899,1408.93
83900,17812.62
83907,915.6499999999999
83908,20138.65
83909,1021.1500000000001
83910,1587.2699999999998
83913,1180.5500000000006
83919,2033.6900000000003
83923,9319.64
83926,1417.0
83928,1341.0
83934,811.5
83935,9142.34
83951,1290.0
83957,779.2499999999999
83960,1195.71
83964,865.5999999999999
83968,1198.2
83970,1062.5099999999998
83980,542.5
83981,992.2099999999997
83982,336.7
83984,1456.8000000000002
83985,1370.66
83989,466.05
83991,1784.2800000000002
83997,825.3499999999999
83998,1163.95
84000,162.0
84020,6263.529999999999
84025,507.5999999999999
84041,1045.5499999999997
84051,8391.7
84058,2024.5
84061,661.0
84070,1174.3999999999999
8408,1121.5
84090,1193.5
84110,16639.92
84112,1003.28
84119,1355.0
84124,2124.5699999999997
84128,409.54999999999995
8413,622.0999999999999
84131,1925.9699999999993
84132,1486.1000000000001
84134,713.15
84136,2217.6600000000008
84138,1300.3899999999999
84143,964.4999999999999
84151,12180.88
84157,1453.7899999999997
84162,639.2000000000002
84169,24385.7
8418,116.5
84184,1208.78
84189,10649.08
8419,989.55
84192,16304.119999999999
84193,486.44999999999993
84208,524.1499999999999
84217,1038.4
84220,1502.5
84224,10094.71
84231,1088.0
84233,558.0
8424,1399.2300000000002
84242,807.6600000000001
84251,1065.21
84262,769.7199999999997
84283,1077.2
84286,1139.0500000000002
84290,1394.3999999999999
84298,601.14
84302,24996.11999999998
84309,999.27
8431,1355.12
84316,18492.15
84324,1096.9
84325,384.5
84326,12974.75
84327,13721.710000000001
84336,903.7099999999999
84354,1223.8999999999999
84355,609.7
84358,1093.1
84363,557.25
84377,23114.080000000024
8438,1159.0
84388,7941.419999999999
84398,24091.43000000002
84410,672.1999999999999
84411,10477.220000000001
84414,1056.0
84417,1308.1499999999999
8442,387.45000000000005
84430,439.9
84432,1262.2600000000002
84437,1458.3
84438,1242.6500000000003
84450,1492.59
84452,606.4
84454,894.6999999999999
84455,1359.02
84459,346.5
84472,1423.3899999999999
84479,438.14999999999986
84484,1756.05
84486,784.5
8449,24063.89000000001
84496,12209.819999999998
84498,6564.1
84500,928.16
84504,9440.839999999998
84510,702.0
84525,930.9999999999999
84531,1497.15
84535,1555.7600000000004
8454,961.4999999999999
84541,565.4499999999999
84550,714.0
84553,1293.8500000000001
84554,609.7499999999999
84574,867.02
84579,1095.7
84583,939.1499999999999
84585,963.3599999999998
84594,12601.800000000001
84603,1606.0
84606,1228.4100000000008
84609,452.0
84613,873.5
84615,9034.550000000001
84618,8851.949999999997
84625,1301.6500000000003
84632,1401.44
84641,7417.899999999998
84655,1657.7800000000002
84658,1029.55
84683,1458.77
84687,1675.27
84699,898.4800000000001
8470,1056.48
84702,19833.25
84707,1347.25
84708,1508.86
8472,1396.5
84726,1078.35
8473,224.57
8474,12679.27
84740,1427.2200000000003
8475,641.25
84757,1101.0
84763,1392.64
84766,8435.399999999998
84779,978.25
84785,1333.02
84786,554.5
84787,11655.99
84791,1885.5700000000004
84795,991.6500000000001
84802,1348.3500000000004
84803,21776.77
84818,1030.6499999999999
84822,201788.77000000002
84823,942.23
84824,18887.58
84826,23725.9
84840,1116.8600000000001
84857,5703.549999999999
84858,997.47
84860,1821.1000000000008
84863,16434.620000000003
8487,16250.719999999992
84870,6872.259999999999
84876,816.16
84878,13507.61
84880,1180.3299999999997
8489,859.0
84893,863.8999999999999
84895,4191.5
84897,982.55
84905,1286.9199999999998
84925,972.7500000000001
84926,101.9
84931,7090.4
84934,522.75
84945,1350.9
84946,23652.660000000014
84947,2033.36
84948,493.8299999999999
84949,11575.199999999997
84959,579.45
84961,1598.9
84985,1020.85
84999,1440.65
8501,1241.1999999999998
85014,1844.8899999999999
85023,1204.2500000000002
85030,1099.87
85037,696.6199999999999
85045,594.89
85054,12135.8
85059,1294.58
8506,17825.48
85061,5837.599999999999
85062,1271.7
85064,19556.550000000003
8507,13272.75
85072,6002.799999999998
85079,970.9
85083,455.79999999999995
85084,18288.25
85092,208.5
85096,11987.3
85119,1178.0
85124,1284.8499999999997
85130,1116.0
85144,1062.8
85149,996.8
85153,594.0
85162,2035.3500000000001
85169,1365.38
85170,15623.769999999999
85171,974.74
85179,1030.0500000000002
8518,1144.0
85181,1088.0
85182,252.38000000000002
85194,207.5
85197,1040.9599999999998
85199,1373.5
85200,1508.1000000000004
85204,481.15
85207,848.4499999999999
85221,791.3599999999999
85231,13284.300000000001
85247,2246.1499999999996
85251,1101.6
85262,1195.6999999999998
85270,1527.0400000000006
85273,611.0999999999999
85278,1413.2499999999998
85292,16452.6
85293,1081.1499999999999
85294,723.1
85296,511.98
85311,10388.6
85314,929.1400000000001
85323,1185.55
85332,1333.05
85334,1542.5400000000002
85335,773.2
85342,1401.9
85345,1412.1799999999998
85346,1242.0
8535,1059.87
85356,1331.9600000000003
85362,1403.5500000000002
85368,1448.0300000000002
85374,1305.6500000000003
85378,705.7599999999999
85391,1927.3600000000001
85406,364.76
85410,1054.5
85411,316.75
85422,1061.24
85436,980.8000000000001
85442,183296.85
85455,15742.609999999997
85457,11114.300000000001
85463,2109.9500000000003
85471,16535.239999999998
85477,657.5
85489,268.75
8549,787.65
85491,8657.5
85492,1374.62
85499,1231.1900000000003
85508,1316.15
85517,598.08
85519,3741.6400000000003
85529,906.15
85531,14507.940000000002
85532,1624.1000000000001
85534,2016.3100000000004
85536,1368.9499999999998
85538,1361.77
85539,1148.5
85542,1689.6799999999998
85545,733.6999999999999
85548,1839.5700000000004
85550,402033.2500000001
85553,437.25
8556,1138.04
85563,1060.0
85568,19731.5
8557,16353.150000000001
85593,1211.9
85604,1220.0
85615,558.5
85621,1616.1500000000003
85635,144.5
8564,421.5
85642,11353.0
85643,17669.61
8565,949.0
85659,8082.609999999999
85660,1073.1900000000003
85664,5863.7
85673,700.4499999999999
8568,981.89
85684,1639.0900000000006
85686,989.1700000000002
85691,1353.3000000000002
85701,262.5
8572,12807.09
85734,1216.7999999999997
85755,993.4199999999998
85764,1080.1500000000003
85767,307.5
85774,1037.66
85796,7622.449999999999
85824,796.0
8583,1247.7199999999998
85864,9222.0
85883,1184.95
85885,1244.0000000000002
85896,620.25
85898,15476.0
85899,1375.8100000000002
85902,998.4299999999998
85909,1054.3799999999999
85911,1130.5000000000002
85916,838.96
85917,1236.18
85921,731.8
85945,1322.16
85948,2096.78
85955,1634.05
85958,1720.5600000000002
85971,8744.3
85983,725.5999999999999
85984,52.0
85987,710.5
85989,963.0
86004,1189.9500000000003
86008,229004.49999999997
86009,1121.9
86025,1102.16
8603,1032.04
86030,792.05
86032,1550.6300000000003
86035,400.5
86046,1140.1
86057,1350.9600000000007
86064,911.0
8607,7840.04
86072,1120.29
86073,956.05
86107,596.5
8612,730.25
86121,1068.2
86124,17312.5
86134,21330.440000000002
86141,1813.3299999999997
86146,1311.5700000000004
86153,1336.25
86156,1522.45
86161,20301.819999999996
86178,15908.969999999998
8619,731.5
86194,1246.8
86195,149832.5
86199,22392.300000000007
86202,1167.04
86203,1030.0900000000001
8621,240.90000000000003
86210,565.85
86211,12729.800000000001
86213,11788.4
86214,887.47
86227,997.4999999999999
86229,6333.74
8623,736.0499999999998
86237,1326.9900000000007
86248,897.4599999999999
8625,1666.0000000000002
86253,624.22
86256,1384.6699999999998
8626,928.8199999999999
86267,492.5
86269,1429.0900000000004
86272,9917.800000000001
86278,12952.989999999998
86294,782.15
86299,1235.0
86308,8192.85
86319,1706.7199999999998
86320,952.55
86321,665.4
86322,14260.0
86326,1734.7
8633,964.3
86333,795.8000000000001
86352,10215.459999999997
86355,592.25
86356,408.5
86358,1501.1999999999998
86366,891.75
8637,892.0
86380,1248.05
86381,1094.2399999999998
86396,1164.1
86399,1132.5500000000002
86401,1084.8200000000002
86403,11297.929999999998
86406,924.5
86414,1349.5
86417,942.75
86425,990.3
86429,1128.16
86434,1593.7100000000003
86436,1995.75
86440,7428.739999999998
86448,6554.779999999998
86455,598.2
86456,700.4999999999999
86458,580.5
86461,1650.5499999999997
86466,912.1
86475,7141.75
86476,707.3999999999999
86503,1304.55
86519,1497.43
8652,7232.13
86521,676.65
86530,14833.999999999998
86539,22082.350000000002
8655,1378.99
86551,979.3499999999999
86554,1295.1599999999999
86557,70.0
86558,441.69999999999993
86560,1038.35
86565,814.5
86572,1367.3099999999997
86577,8890.359999999995
86578,851.3000000000001
86580,753.95
86583,13536.0
86597,1103.85
8661,992.4999999999999
86624,1163.47
86637,10638.01
86648,1418.1499999999999
86649,1270.1200000000003
86656,2442.3699999999994
86659,10496.75
86662,12202.649999999998
86678,693.65
8668,15569.570000000002
86693,1193.02
86698,1064.72
86706,1005.8999999999999
86710,597.55
86715,1963.3500000000013
86723,2102.65
86739,702.05
86767,1838.5
86772,992.75
86782,251.5
86793,931.96
86800,14925.82
86803,1026.7
86805,1296.0
86809,9661.23
86810,1496.95
86819,21707.300000000003
8682,832.3499999999999
86821,9616.900000000001
8683,4794.38
86872,611.5999999999999
86881,1515.6000000000001
86885,1164.5
86899,1539.8000000000004
8691,989.55
86916,705.0499999999998
86922,1870.8800000000003
86927,11571.8
86933,729.65
86934,810.25
86959,886.4
86964,2121.9200000000005
86965,687.6
86967,22761.40000000001
86969,1428.87
86984,1683.2100000000003
86985,1175.9599999999998
87005,1622.65
87006,6947.15
87007,503.5
8701,713.7499999999999
87011,1200.69
87015,858.1999999999999
87017,1265.25
87018,12127.889999999998
87025,9076.15
87026,9847.99
87036,9985.67
8704,1741.0600000000002
87048,17266.549999999996
87054,948.2199999999999
87056,824.4
87061,15252.180000000002
87068,1015.7299999999999
87072,1638.72
87073,493572.5
87079,1111.85
87080,805.85
87087,7806.080000000001
87098,848.45
87107,1310.07
87108,1262.6000000000004
87118,1353.2
87125,1233.1000000000001
87165,1065.56
87169,1183.0
87174,793.5
87175,18587.649999999994
8718,664.1500000000001
8719,861.5
87195,1422.9000000000003
87199,1130.85
8720,2142.3000000000006
87203,674.9499999999999
87207,5143.76
87217,1423.0500000000006
87218,848.0
87226,8333.34
87250,1667.9499999999998
87252,1060.94
87262,1478.0000000000002
87263,24471.04999999998
87264,1039.0
87271,150.0
87273,877.82
87301,1325.5
87302,857.16
87308,838.2999999999997
87324,785.77
87330,901.3200000000002
87332,22960.0
87344,802.5
87355,963.5
87369,275.8
87372,1207.45
87381,1830.0
87388,1023.2500000000001
87390,50721.8
87398,6689.9
8741,1083.0
87425,998.1200000000001
87427,746.65
87434,1390.0000000000002
87438,1082.85
87439,1328.9700000000003
8744,881.0
87459,1346.89
87469,982.85
87486,790.0
87495,14002.45
87516,910.9499999999999
87528,985.8499999999999
87531,2093.750000000001
87539,1213.28
87545,1280.6400000000003
87547,1908.0
87548,12662.55
87549,1750.2
87568,1025.0500000000002
87573,108.5
87578,18655.900000000005
87579,435.5
87582,1188.79
87595,1213.45
87597,994.6499999999999
87599,1243.2200000000003
87604,438.9
87605,18806.449999999997
87615,1395.6
87617,732.8199999999998
87632,986.5999999999999
87633,1262.4
8764,9587.660000000003
87646,976.9499999999999
87651,558.55
87657,1170.8
87662,1304.5
87668,1344.0
87674,13461.36
87679,1158.1000000000001
87692,915.25
87694,596.15
87713,6407.52
87718,712.4000000000001
87725,991.25
87731,1338.18
87733,1388.68
87738,8262.55
87747,9271.349999999999
87755,1258.43
87762,846.06
87764,1061.9499999999998
87765,1398.6499999999999
87766,12211.45
87768,6641.250000000001
87769,1029.6100000000001
87770,1019.5999999999999
87771,1500.6300000000003
87772,959.8399999999998
87778,722.6499999999999
87779,1171.2
87805,1388.0
87814,2202.559999999999
87815,951.6999999999999
87821,945.18
87837,812.8899999999998
87845,854.79
87847,14834.66
87850,942.0
87852,1328.08
87861,895.3100000000001
87865,8535.0
87867,1634.93
87873,1243.0
87886,1238.0
87911,712.0699999999999
87926,1399.0
87935,1165.55
87944,13033.0
87954,1200.0700000000002
87971,1702.7300000000005
87980,985.0799999999999
87995,2085.2
87997,58.0
88001,1487.7500000000002
88004,921.4499999999999
88009,1422.5500000000002
8801,1533.57
88014,1035.2
88017,1832.3300000000002
88020,1032.32
88025,12229.719999999996
88027,9374.389999999998
88029,860.0
88041,987.0
88042,164.65000000000003
88049,747.85
88064,14855.0
88071,924.78
88076,737.61
88080,1029.0499999999997
88084,543.2
88088,7055.5
8809,8777.339999999998
88109,858.4
88122,1302.5600000000002
88124,1560.1500000000003
88126,1128.79
88146,1507.8000000000002
88148,1862.0099999999998
8815,62995.25000000001
88151,911.8000000000001
88155,9771.199999999999
88170,791.4000000000001
88188,8647.13
88189,1743.720000000001
88192,1769.5400000000004
88203,7893.7
88204,1606.42
88219,5227.64
88239,929.1899999999998
88244,848.37
88245,978.9300000000001
8825,1273.65
88253,1039.6499999999999
88255,1856.4199999999996
88257,11023.82
88266,1073.5
88267,860.5
88281,929.75
88283,557.3
88284,6536.3
88298,346.94999999999993
8830,577.25
88301,20063.79
88314,6790.659999999998
88315,1256.07
88316,790.5999999999999
88339,885.45
88344,1136.5
88345,1449.0100000000002
88350,1271.62
88363,551.95
88371,1326.2200000000003
88373,1731.1999999999998
88374,790.6
88378,1369.63
88384,625.3499999999999
88385,1060.75
88389,1222.06
88390,888.9999999999999
88391,668.2500000000001
88403,1035.33
88410,306.65
88411,6949.55
88412,19508.4
88416,125.70000000000002
88418,576.65
88429,17491.12
88436,488.78
88448,1464.8100000000002
88462,637.05
8847,1847.6100000000006
88477,1055.1
88481,1992.3199999999995
88491,556.8
88494,1697.5
88519,1046.65
88526,12624.949999999999
88528,1693.5700000000002
88539,1063.0
88540,1015.0
88554,1061.65
88555,16469.75
88558,1487.5
88560,9329.77
88564,397.5
88568,8574.58
88569,1042.45
88580,1150.4399999999998
88582,1535.45
88583,473.45
88594,633.9
88598,791.85
88603,983.7300000000001
88630,10903.479999999998
88633,1834.8800000000003
88637,1204.5
8864,1008.8
8865,325.72999999999996
88664,212741.5
88673,797.55
88676,1334.5500000000006
88678,1046.15
88687,937.95
88697,1631.1399999999994
88698,1813.2000000000003
88700,5592.0
88704,1092.95
88706,953.87
88707,1502.5299999999997
88709,856.5
88710,922.3499999999999
88721,1214.9900000000005
88729,18583.200000000004
88746,601.5
88754,16199.54
88757,15155.389999999994
88761,12764.999999999998
88769,844.65
88786,830.4
88795,18319.0
8880,895.0
88816,1403.65
8882,20265.829999999998
88821,6528.759999999999
88830,8203.279999999999
88837,358.99999999999994
88846,1160.9999999999998
88853,1001.8000000000001
88855,1484.8500000000001
88859,1148.51
88860,1494.1400000000006
88862,851.4999999999999
88863,792.4999999999999
88873,1604.15
88875,645.9
88876,573.65
88879,1829.0500000000002
88885,1040.9500000000003
88898,1474.39
88908,699.5
8891,712.9999999999999
88926,19090.210000000003
88936,11296.220000000003
88944,24109.65
88957,7272.849999999999
88964,13113.9
88971,1087.84
88987,1301.3500000000001
88992,13067.48
88996,1186.4600000000003
89001,7622.67
89042,750.2
89046,968.0
89049,1180.0400000000002
89050,1024.3
8906,1073.35
89060,1227.3
89061,1606.79
89064,632.4999999999999
8907,4705.76
89073,7370.2
89094,843.67
89112,20739.800000000003
89118,480.25
89126,2161.15
89127,923.5999999999999
8913,9768.65
89140,485.65
89141,687.05
89157,6543.91
89173,294.4
89175,18783.350000000002
89181,552.5
89184,1062.2800000000002
89187,767.87
8919,629.0999999999999
89190,12217.149999999998
89203,1372.53
89210,858.0
89213,1444.59
89215,865.64
89222,757.75
89227,538.85
89229,1723.4
89249,1063.8999999999999
89259,967.2
89264,12312.2
89265,15336.14
89288,937.7999999999998
89289,1410.3500000000001
89294,1165.57
8930,704.64
89301,1053.35
89305,1246.47
8934,1088.25
89341,1164.67
89350,1294.55
89369,855.26
89375,11525.82
89384,1845.330000000001
89386,1005.8699999999999
89393,23989.32
89399,547.0999999999999
89410,9380.949999999995
89428,1143.05
8943,1978.8099999999997
89440,1174.25
89446,870.1999999999999
89451,1570.1000000000004
89455,1135.6100000000001
89459,728.3
89461,22762.899999999998
89463,1045.5
8947,10493.580000000002
89470,1696.0
89477,575.85
89478,704.5
89485,12056.95
89487,16428.190000000002
89512,722.0
89517,408.6999999999999
89523,14935.790000000003
89525,1023.0
89530,1105.2
89534,1148.8000000000002
89542,2145.7000000000003
89545,1335.7700000000002
89570,1183.35
89577,1411.32
89585,777.76
89586,605.0
89594,1067.48
89596,1331.0200000000002
89599,985.77
89600,1336.32
89603,825.5
89619,923.6
89625,1346.6299999999997
89631,970.85
89632,1107.5
89635,1451.5000000000002
89637,8283.25
89638,888.1499999999999
8964,1049.48
89640,1343.45
89644,828.58
89659,883.0
8966,838.8500000000003
89660,8896.130000000001
89665,1256.65
89673,10637.32
8968,1458.8799999999999
89683,13494.75
89685,1850.7899999999997
89698,765.7499999999999
89702,1040.84
8971,1039.98
89713,469.2
89719,1551.7299999999996
89728,1393.39
89756,1052.15
89759,1236.9
89770,642.2399999999999
89771,18071.0
89773,13327.24
8978,1025.6
89785,24609.350000000002
89789,8888.060000000001
8982,969.2100000000002
89829,17368.12
89830,1808.7699999999998
89833,578.3499999999999
8984,1371.7600000000002
89847,201.8
89848,609.25
89850,1253.2
89853,757.5
89872,563.6999999999999
89889,1332.6100000000001
89920,634.4
89922,1112.0
89926,25024.7
8994,774.5899999999999
89944,1294.5500000000002
89957,1039.56
89958,1500.5400000000013
8996,1122.0
89962,10327.05
89967,948.95
89974,445.25
8998,12091.499999999998
89980,509.5099999999999
89982,13101.099999999997
89984,1322.88
89985,732.95
89993,512.0
89995,1065.46
89996,703.2499999999999
89999,8801.210000000001
90019,1499.5000000000002
90028,791.0
9003,996.8900000000001
90039,698.3799999999999
90045,1319.6500000000003
90048,7104.56
9005,389.09999999999997
90057,1005.0
90066,15833.35
90068,1381.1000000000001
90077,879.0
90083,1012.0
90092,23420.3
90098,1514.5
90102,954.99
90105,1488.9500000000007
90147,913.05
9015,775.14
90150,761.61
90153,1459.1800000000003
90159,960.5299999999999
90176,1523.8300000000006
90179,594.5999999999999
90184,1235.7199999999998
90187,13930.0
90189,855.1600000000002
90204,5353.849999999999
90213,1227.07
90215,3493.5
90218,785.55
9022,1889.3400000000001
90226,1316.9500000000003
9025,375.5
90269,407.5
9027,575.5
90274,1202.0
90276,1418.7300000000002
9029,630.6999999999999
90294,15853.599999999997
9030,1503.2100000000003
90304,809.15
90305,1062.0
90311,1730.3500000000004
90315,1979.8500000000001
90324,1029.0
90325,600.1999999999998
90330,1249.7700000000002
90333,10187.75
90334,6437.1
90346,1834.2000000000003
90348,1603.44
90349,270.5
90352,1249.3899999999999
90355,1154.4300000000003
90357,1148.5
90365,513.0
90370,806.23
90372,9834.380000000001
90388,1719.8500000000008
90392,656.4
90400,603.5
90404,1629.1899999999998
90408,1066.8500000000004
90409,217367.5
9041,899.5499999999998
90411,461.5
90413,1357.0000000000002
90419,882.7499999999999
90430,1280.7000000000003
90435,311.45
90442,1986.25
90448,856.5
90475,10393.249999999998
9048,22760.2
90482,6241.599999999999
90492,1513.6499999999999
90502,1177.1000000000001
90505,8618.45
90512,1340.0
90516,1548.25
90524,1163.9
90527,800.1
90533,929.85
90545,213.45
9055,2089.44
90550,1234.6
90561,13224.68
90563,1379.3500000000001
90574,1207.2900000000002
90576,1010.4000000000001
90601,11149.86
90610,6232.5
90613,939.8999999999999
90619,1082.0700000000002
90620,969.8499999999998
90635,1303.79
90638,465.93
9064,14446.0
90641,913.4999999999999
90650,1421.01
90658,20722.600000000002
90679,1448.0
90681,13919.2
90683,1354.6
90684,990.1999999999999
90688,949.46
90689,748.0
90693,1938.3399999999997
9070,1883.9699999999998
90709,917.52
90711,698.5
90714,1862.9
90715,852.0499999999998
90728,529.0
90733,678.14
9074,11063.38
90745,508.90000000000003
90747,1097.65
90749,1695.1600000000003
9075,8610.539999999999
90751,16512.1
90752,1032.38
90756,597.0
90758,1790.5000000000002
9076,741.1
90764,1504.2600000000002
90768,899.0
90771,11853.21
90781,910.0
90783,8674.089999999998
90784,905.1999999999999
90786,924.2
90795,638.8399999999999
90796,880.6
90797,1119.5
90817,952.9300000000002
90819,8099.789999999999
90822,1917.5400000000006
90827,978.59
90829,1095.19
90830,7901.459999999998
90831,1338.0
90835,884.9200000000002
90838,778.0
90840,1182.96
90845,1006.9300000000001
90847,1352.5000000000002
90852,1092.5
90861,748.6299999999998
90869,981.1500000000002
90870,2099.18
90877,1360.4800000000002
9088,867.15
9089,1787.0099999999998
90898,1158.3000000000004
90903,1415.5700000000002
90907,1310.5500000000002
90910,426.96000000000004
90916,508.4
90923,5393.509999999999
90927,1919.0800000000004
90931,11863.94
90932,666.1999999999999
90952,17083.300000000003
90958,9636.249999999996
90963,385.75
90964,242.0
90965,891.95
90975,2004.7700000000002
90978,824.8000000000001
90980,1998.9799999999996
90995,1707.7000000000005
90997,479.85
91009,6005.95
91010,896.6499999999999
91014,1350.61
91019,1641.2200000000005
91035,1905.0300000000004
91043,809.85
91045,1210.4500000000003
91049,822.94
91052,874.9999999999999
91054,889.0299999999999
91055,1729.7900000000009
91067,1811.15
91069,17734.5
91091,7227.539999999999
91096,1059.3000000000002
91107,1089.15
91109,283574.55
91110,1718.86
91124,954.0
91134,3847.5500000000006
91145,177.5
91147,1480.73
91151,669.13
91157,808.0
91169,1782.0
9117,10501.5
91172,24962.450000000004
91174,894.2
91186,5643.96
91189,1609.69
9119,13076.25
9120,1268.4299999999998
91202,1279.4100000000003
91212,728.1999999999999
91220,1124.35
91224,1055.5
91228,629.6699999999998
91230,12192.9
91238,1423.3000000000002
91241,1500.3300000000002
91245,739.4
91246,1490.8400000000001
91252,1354.1700000000003
91253,612.5699999999999
91254,12422.799999999997
91258,1028.65
91261,616.0
91264,816.47
91268,1178.95
91276,531.9
91294,13785.5
91305,385.0
91307,841.9
91324,8586.8
9133,24219.0
91338,748.0
91344,441.0
91350,15079.13
91357,12143.97
91359,1668.8000000000002
91360,1247.5900000000001
91364,938.3
91373,1451.22
91374,599.0
91384,1406.4
91387,1398.3800000000003
91392,1397.49
91393,2320.6600000000008
91403,621.0
91406,1322.9
91407,1289.5
91409,513.4
9141,1236.0
91421,1216.2899999999997
91424,438.84999999999997
91427,6706.3099999999995
91431,750.5
91436,1572.1900000000005
91447,927.0
91456,716.65
91458,1250.65
91468,18989.499999999996
91485,1390.91
91497,1126.48
9150,1040.4499999999998
91503,24307.25
91508,895.8399999999999
91520,8754.949999999997
91522,1976.6400000000003
91530,1260.6100000000001
91532,1834.1
91538,964.3399999999999
91547,956.1
91561,1031.74
91570,501.0
91592,490.8
91593,1577.2000000000003
91601,1939.4300000000003
91609,917.5199999999998
91615,1037.9099999999999
91618,865.8200000000002
9162,983.1
91625,15327.609999999995
91626,1915.4299999999998
91627,877.2499999999999
91633,1121.15
91641,1179.45
9165,1568.5500000000004
91652,1000.15
91660,20922.90000000001
91665,1348.6200000000003
91672,9471.66
91684,1138.95
91686,1628.7800000000002
91695,13405.31
9171,11560.8
91710,1378.2199999999998
91719,22746.210000000003
9172,917.1999999999999
9173,1587.53
91733,1216.25
91736,2054.059999999999
91741,879.0999999999999
91748,830.1499999999999
91749,6495.33
91760,1374.0500000000004
91761,348.9
91765,494.71
9177,15474.419999999998
91776,803.5
91777,1114.1000000000001
91787,78622.0
91788,293.0
91789,918.8
91792,10617.0
91795,992.45
91816,48732.8
91819,24710.5
91830,8496.130000000001
91835,786.0
91844,9930.81
91858,1283.8600000000001
9186,1036.9099999999999
91862,1329.0
91866,1065.6799999999998
9189,936.41
91890,867.4799999999999
91906,1134.6
91907,749.3999999999999
91908,1140.55
91910,1083.4
91916,639.0
91917,565.0
91919,1411.9
91943,1014.4499999999999
91946,1412.3200000000002
91950,75.77
91956,732.43
91963,1365.6000000000001
91964,1305.0
91973,789.1399999999999
91980,839.0
91987,12056.15
91990,1531.3999999999999
91996,1428.2100000000005
92000,1110.07
92006,877.7
92016,1456.5
92018,834.65
92029,567.56
92030,13724.270000000002
92034,758.65
9204,1568.4399999999998
92041,885.12
92043,1188.0
92044,1001.97
92045,839.8
92058,1334.5500000000002
92060,1089.5
92061,1185.7699999999998
92067,12305.829999999998
92074,666.05
92091,6343.34
92097,1304.9000000000003
92113,1018.1499999999999
92120,998.5
92137,876.62
92143,1747.4900000000002
92149,1418.5
92152,1678.35
92154,8467.499999999998
92165,2551.7599999999993
92172,334.15000000000003
92174,1033.3
92175,1441.7699999999998
9218,1096.7499999999998
92185,1314.95
92189,1212.07
92196,12075.859999999999
9220,875.6599999999997
92205,20999.149999999998
92209,803.4
92210,5011.669999999999
92226,325.0
92229,22111.53
92235,617.6999999999999
92237,286.29999999999995
9225,8474.14
92251,1024.19
92253,1847.66
92255,9949.710000000003
92258,720.9
92265,15239.249999999998
92278,1272.2999999999997
92280,1155.35
92283,1095.2499999999998
92284,1389.4299999999998
92290,2215.8
92296,1583.18
92301,2224.439999999999
92310,965.4999999999998
92319,1471.4500000000003
92325,484.5
92327,795.4
92336,1113.1000000000001
92337,18763.34
92346,2137.4
92351,442.49999999999983
92356,1061.5
92357,666.5
9236,862.8000000000001
92367,1802.5
92368,1052.8
92386,10497.21
9239,893.5
92394,6289.599999999999
92396,933.6499999999999
92398,1123.9300000000003
92399,851.5400000000001
9240,816.1400000000001
92404,435.34999999999997
92413,10984.860000000004
92415,199.5
92416,771.1500000000001
92420,1327.52
92428,5312.4
92430,730.9399999999999
92463,511.7499999999999
92468,2066.21
92469,5638.2
92470,1572.0
92478,10655.629999999997
92485,1293.2600000000002
92488,13337.109999999999
92492,718.85
92497,887.36
