account,transaction,income_count,expense_count
43966,1066.0,15,0
31572,36.95,7,0
47466,88.75,15,0
35080,243.72,23,0
85293,59.0,9,0
73234,69.5,10,0
2711,72.15,14,0
90269,51.0,9,0
24641,268.32000000000005,32,0
50873,56.0,11,0
81202,115.0,20,0
33203,31.0,6,0
29168,42.0,5,0
47093,119.1,17,0
27348,89.25,16,0
50531,42.95,8,0
11232,74.25,14,0
32156,125.0,22,0
6614,123.5,23,0
13022,123.15,24,0
13055,87.5,16,0
55179,66.0,12,0
46539,83.65,14,0
26663,33.0,6,0
16715,82.5,12,0
69133,125.0,19,0
63895,130.4,24,0
83121,104.85,19,0
23982,174.67000000000002,29,0
61086,107.5,20,0
65929,141.20000000000002,24,0
53615,121.95000000000002,22,0
86256,109.0,20,0
29303,129.0,21,0
93798,184.77999999999997,25,0
78121,142.5,24,0
33589,46.0,8,0
22087,143.5,26,0
88029,138.5,21,0
44807,118.5,20,0
11151,138.3,24,0
92534,90.5,15,0
28355,142.0,26,0
2941,104.5,20,0
15911,68.85,13,0
95511,39.5,7,0
82437,114.5,22,0
39841,66.1,13,0
66294,169.5,25,0
20911,254.5,40,0
52492,137.5,23,0
77989,133.32999999999998,12,0
73591,73.4,12,0
97872,88.5,15,0
87302,54.5,10,0
53534,127.0,21,0
90028,82.0,13,0
73082,183.02,23,0
65870,106.0,18,0
39937,148.25,25,0
21385,107.15,18,0
83127,146.5,23,0
36642,72.5,12,0
26015,138.0,23,0
5497,76.0,12,0
80512,92.65,15,0
28690,190.04999999999998,25,0
48325,169.04000000000002,31,0
2984,98.65,17,0
12382,132.5,20,0
40243,148.5,19,0
76812,642.49,18,0
45039,56.4,10,0
53985,184.12,20,0
18199,102.94,19,0
11568,46.0,7,0
72881,32.5,6,0
59905,28.5,5,0
65616,183.0,29,0
85563,107.5,18,0
86355,34.0,6,0
40186,194.0,29,0
89061,94.25,18,0
66891,128.65,22,0
82519,102.45,19,0
45712,103.65,18,0
78652,110.0,17,0
12510,103.9,17,0
78688,64.95,12,0
13054,119.0,17,0
71037,100.0,17,0
72587,55.5,10,0
8623,64.9,13,0
82495,14.0,2,0
46376,99.5,18,0
98802,119.7,14,0
8228,31.0,6,0
7006,151.0,24,0
42033,74.2,13,0
98064,63.9,13,0
72272,69.6,14,0
77763,98.5,17,0
44432,70.5,12,0
52587,95.5,18,0
96949,144.41,14,0
22136,68.15,13,0
93876,126.7,22,0
32706,1285.0,31,0
77698,93.07,12,0
88403,133.89,13,0
68510,161.45000000000002,28,0
6361,102.02,15,0
46343,42.5,7,0
50143,84.2,16,0
89094,42.0,7,0
26903,59.5,9,0
33899,128.25,19,0
99112,61.15,12,0
43828,174.35000000000002,28,0
45219,99.0,16,0
58481,140.1,24,0
38652,57.05,11,0
90545,14.05,3,0
2214,53.5,8,0
87778,70.5,13,0
60561,294.17,34,0
56235,116.80000000000001,19,0
7538,83.69,11,0
92680,53.9,10,0
97479,74.65,11,0
4276,141.3,22,0
7018,178.0,28,0
93372,59.00000000000001,14,0
98271,85.15,16,0
30349,85.0,13,0
16406,117.0,19,0
8691,153.5,22,0
25359,93.4,17,0
63779,103.06,15,0
91374,83.5,13,0
13311,189.39000000000004,19,0
79554,284.42,27,0
20756,68.63,10,0
46512,98.95,17,0
76799,118.0,20,0
58731,67.0,11,0
37501,79.5,13,0
100752,98.5,17,0
44509,82.5,13,0
4717,119.0,21,0
90524,136.0,24,0
82181,199.66,26,0
98293,160.0,27,0
84632,108.75000000000001,20,0
78033,119.0,21,0
1631,42.400000000000006,9,0
28441,93.0,15,0
94438,118.05,20,0
100786,41.5,6,0
65807,61.0,9,0
100027,79.5,13,0
62392,595.5,20,0
18724,98.5,16,0
7129,61.0,12,0
12857,59.6,11,0
21464,40.050000000000004,10,0
51498,92.0,16,0
29931,156.5,26,0
82655,25.0,4,0
44439,65.05,12,0
6286,79.0,14,0
79051,106.0,18,0
86933,43.5,7,0
95966,1379.0,15,0
62613,176.82999999999998,23,0
73947,78.70000000000002,16,0
25080,47.5,8,0
81228,24.5,4,0
11096,87.45,15,0
29405,109.5,19,0
56743,140.95000000000002,22,0
77380,194.8,32,0
23637,98.7,18,0
100186,133.46,12,0
30497,97.5,16,0
62387,105.15,19,0
39140,107.5,18,0
79769,151.4,26,0
26413,39.0,5,0
91866,50.4,8,0
2922,91.5,17,0
39218,56.0,9,0
71520,136.31,19,0
48764,111.45,19,0
45331,174.9,27,0
16615,55.5,8,0
61507,24.5,5,0
51810,46.0,9,0
69459,125.7,21,0
50280,85.5,15,0
51292,131.39999999999998,26,0
53545,171.12,28,0
78828,163.41,23,0
5589,39.0,6,0
35781,58.0,9,0
18353,73.15,13,0
44565,97.5,17,0
13724,86.5,16,0
48479,123.35000000000001,23,0
23700,93.0,17,0
46895,123.5,21,0
39738,953.5,23,0
4239,99.0,18,0
27618,359.45,24,0
25637,765.98,24,0
69923,132.0,20,0
34570,108.95,19,0
59641,52.5,10,0
17467,96.0,14,0
100098,93.30000000000001,19,0
87548,1061.0,18,0
40837,1014.81,19,0
22181,956.8,18,0
50011,1001.0,27,0
98880,71.65,12,0
59834,124.5,21,0
33641,1125.89,17,0
88314,549.78,15,0
63273,38.599999999999994,7,0
54264,836.0,12,0
51998,559.5,11,0
22429,-2338.01,0,90
22429,1244.8100000000002,33,0
18945,1412.0,21,0
44195,21.0,3,0
88266,104.95,18,0
16004,1094.56,17,0
89461,1893.3,25,0
61307,1736.4,11,0
75677,48.0,8,0
72966,848.22,16,0
7317,100.5,13,0
25860,47.5,8,0
20237,396.85,11,0
86178,1342.0,25,0
64963,80.5,14,0
19345,138.0,26,0
33833,1183.6600000000003,39,0
89660,759.0,16,0
71625,886.0,20,0
16128,1091.0,20,0
41824,117.0,20,0
19820,1512.0,22,0
97116,791.0,17,0
79108,71.5,11,0
35238,100.5,14,0
16015,84.0,14,0
43036,1198.0,12,0
91145,10.5,2,0
34952,163.95,28,0
48350,129.85000000000002,23,0
72583,27.5,5,0
49762,39.0,6,0
35337,108.0,17,0
76546,643.5,24,0
80654,108.5,18,0
10147,28.5,5,0
35774,1072.91,31,0
98574,89.65,16,0
51111,778.5,25,0
12834,739.5,11,0
17294,1517.7,15,0
42134,99.45,16,0
3211,1949.2,30,0
93426,968.0,20,0
59887,69.5,11,0
3575,99.95,15,0
42773,1022.6599999999999,10,0
4081,488.8,14,0
15839,69.0,10,0
81694,77.5,11,0
25198,1056.0,9,0
89227,59.8,10,0
48254,69.5,10,0
81185,166.4,28,0
32336,617.0,18,0
49656,826.34,15,0
69961,144.95,20,0
78059,1280.97,38,0
59886,513.0,13,0
26737,903.5,12,0
72461,72.0,11,0
15959,1273.0,19,0
17353,71.5,13,0
66859,307.75,14,0
62183,1163.6999999999998,20,0
99214,126.0,20,0
87332,1974.0,24,0
80065,132.05,23,0
85686,109.0,19,0
31550,559.0,15,0
51180,77.45,13,0
53453,80.55,14,0
70629,600.95,10,0
35944,872.5,16,0
20785,93.0,16,0
85621,146.35000000000002,25,0
71431,92.5,15,0
8377,1993.3500000000001,28,0
22222,142.55,22,0
61666,460.80000000000007,10,0
95765,16.5,3,0
22627,84.0,12,0
40953,766.5,23,0
2910,61.0,12,0
80632,1148.0,14,0
99569,130.5,22,0
13991,782.0,18,0
16798,593.8,20,0
95467,39.3,7,0
18834,98.0,16,0
66898,50.2,10,0
38109,162.5,27,0
60982,1223.05,13,0
10944,753.5,14,0
75600,181.5,28,0
11105,1699.5,32,0
70613,1366.25,21,0
18860,1215.55,21,0
54713,1101.56,35,0
12403,39.0,7,0
12716,1238.8600000000001,29,0
59047,843.75,14,0
7059,41.45,8,0
42804,689.4000000000001,26,0
21013,134.9,21,0
44250,912.5,21,0
54330,715.5300000000001,12,0
8507,1072.7,13,0
1218,312.0,7,0
49604,759.0999999999999,25,0
78963,150.5,19,0
92235,50.0,9,0
94835,2126.02,36,0
34922,59.0,10,0
3465,851.5,25,0
98422,644.8499999999999,14,0
81540,372.0,15,0
96361,110.5,19,0
34974,91.0,16,0
41464,1944.4900000000002,13,0
59803,49.5,9,0
22884,279.5,41,0
50874,1294.16,24,0
14452,161.5,23,0
74612,1100.45,20,0
35820,1155.0,14,0
40080,1156.0,20,0
14161,101.5,18,0
44619,949.0,17,0
88170,57.5,9,0
96759,1139.3,22,0
50498,43.0,6,0
24217,13.5,2,0
97829,1868.55,13,0
62876,49.95,9,0
21594,47.5,7,0
46605,9.55,3,0
32865,113.0,18,0
13126,70.0,12,0
5469,188.5,30,0
17919,45.5,9,0
82816,77.5,10,0
76933,157.15,26,0
38646,1251.4,26,0
53764,94.0,16,0
68855,52.5,10,0
82505,97.0,15,0
49637,134.85000000000002,21,0
23173,60.0,10,0
15169,1114.5,14,0
7002,154.24,22,0
73036,980.5,17,0
13495,601.1999999999999,23,0
8474,1075.0500000000002,21,0
11694,21.5,4,0
34450,173.65,31,0
38378,248.75,26,0
43700,106.98,16,0
76426,99.9,13,0
16539,95.45,18,0
44096,687.5,15,0
92610,133.5,24,0
89073,657.0,18,0
40254,1239.55,30,0
2285,53.5,10,0
52113,40.95,9,0
41590,113.5,20,0
7303,133.65,20,0
87861,116.11,18,0
4305,234.83999999999997,35,0
1556,99.0,15,0
28976,172.77999999999997,25,0
27006,105.5,18,0
87733,230.17000000000002,29,0
18195,93.0,16,0
45130,113.0,21,0
43937,17.5,3,0
83764,65.0,10,0
47516,299.66,31,0
86580,72.0,13,0
86396,67.15,13,0
51674,103.5,15,0
13133,334.56,43,0
68273,153.4,23,0
17773,66.0,9,0
96360,87.9,15,0
92498,71.4,15,0
52075,119.0,19,0
90709,34.2,7,0
31860,74.36,10,0
16570,109.83999999999999,19,0
83689,148.0,26,0
36659,105.0,19,0
65884,148.60000000000002,20,0
3431,102.0,17,0
5001,75.0,14,0
87911,73.5,13,0
74136,1033.5,26,0
61871,732.67,18,0
54694,91.45,16,0
52317,82.5,16,0
17673,999.5799999999999,10,0
23263,623.98,12,0
36119,88.5,15,0
55036,557.5,26,0
30101,1023.5,19,0
70248,514.7,12,0
57389,15.0,3,0
2771,737.5,30,0
85489,73.4,13,0
92386,1738.5,26,0
57419,94.25,16,0
84051,719.0,18,0
11020,972.5,8,0
74483,119.5,19,0
45975,1889.35,17,0
68296,88.4,16,0
67754,528.95,14,0
32083,1149.0,15,0
99851,839.65,12,0
32619,900.5,25,0
15018,91.15,14,0
42191,28.5,5,0
87495,1168.4,11,0
97143,45.0,7,0
18595,1602.6799999999998,32,0
39707,15.5,3,0
16264,113.0,21,0
78222,74.5,12,0
39555,1970.42,14,0
15353,839.99,25,0
1675,313.33,7,0
91830,1307.23,21,0
89962,864.5,14,0
38320,1068.72,14,0
98923,147.5,24,0
22598,18.0,3,0
10141,847.3,16,0
48662,69.0,10,0
27207,1253.0,20,0
58512,886.05,16,0
47203,1057.0,26,0
6750,758.9300000000001,18,0
84316,1576.5,27,0
3241,84.0,16,0
76500,128.24,16,0
56693,1094.0,15,0
24602,670.84,17,0
30200,571.95,14,0
73708,1407.95,27,0
40665,863.41,21,0
44429,95.5,17,0
55944,1059.85,25,0
18602,54.9,10,0
38803,41.0,7,0
29162,27.5,5,0
17057,799.0,19,0
56099,127.0,20,0
53885,2006.5,12,0
5203,1396.5,23,0
35565,91.45,14,0
94684,83.5,13,0
37687,112.0,20,0
91421,113.5,19,0
39230,75.5,11,0
69340,88.65,15,0
7572,44.0,7,0
4497,128.9,21,0
43182,67.7,15,0
50218,139.5,25,0
86458,57.0,9,0
1125,51.5,9,0
85221,94.45,17,0
94357,174.65,31,0
6650,145.5,24,0
25856,129.92000000000002,18,0
35982,207.06,34,0
5215,147.7,26,0
85896,56.5,8,0
24248,66.0,11,0
11213,114.60000000000001,19,0
9871,82.5,13,0
4324,176.40999999999997,19,0
31370,120.5,20,0
86124,1459.0,19,0
85207,103.8,18,0
50814,70.0,13,0
7142,226.24,29,0
14496,159.53,20,0
46137,12.5,2,0
83191,151.37,20,0
50318,100.5,16,0
5302,127.69999999999999,20,0
82019,114.67,14,0
9900,27.0,4,0
1572,39.0,5,0
79196,58.0,10,0
36138,90.5,16,0
65695,116.0,21,0
61816,44.65,8,0
13944,91.0,15,0
10402,85.0,14,0
54057,100.5,14,0
15944,116.75,21,0
96262,128.0,22,0
69780,106.0,18,0
17545,72.25,15,0
82481,111.39999999999999,12,0
10792,142.2,21,0
18800,87.5,15,0
33273,167.0,27,0
50407,47.37,6,0
55155,151.0,25,0
56826,48.5,9,0
82168,97.0,16,0
12060,99.35000000000001,19,0
56650,78.95,14,0
84336,157.66,22,0
37807,121.5,19,0
42673,76.0,13,0
64928,272.2,27,0
39618,90.0,15,0
46356,46.5,7,0
56385,137.25,17,0
18604,98.05,18,0
100445,85.5,15,0
39780,101.0,16,0
53937,43.9,8,0
60416,69.35000000000001,14,0
59810,79.45,14,0
19214,125.65,23,0
40318,108.4,16,0
3934,96.18,13,0
68362,47.7,9,0
14788,70.7,13,0
57731,79.5,12,0
39972,93.83,15,0
52347,113.0,18,0
100573,79.5,14,0
27111,32.5,6,0
7964,95.9,16,0
34851,69.5,12,0
61150,85.0,15,0
37245,76.0,15,0
3896,110.9,18,0
51952,222.32,33,0
59544,30.45,6,0
65960,103.0,16,0
81582,120.5,18,0
38136,116.5,20,0
9255,147.45,27,0
53275,54.599999999999994,12,0
33861,173.59,29,0
39993,129.65,16,0
56214,72.0,12,0
7337,210.0,33,0
63399,161.6,19,0
97275,151.0,16,0
46908,144.5,24,0
65293,94.7,18,0
44102,94.95,17,0
50723,94.3,17,0
98646,233.08,30,0
96643,38.0,7,0
41780,76.0,12,0
87769,152.61,18,0
19519,124.0,21,0
99744,84.0,13,0
79699,15.5,2,0
55812,171.47,20,0
56725,135.5,24,0
4371,95.15,18,0
1055,95.05,16,0
94389,157.41,20,0
14179,80.5,14,0
31105,119.5,22,0
38095,105.5,17,0
65002,82.15,12,0
23086,140.0,24,0
30305,176.76999999999998,24,0
67899,116.18,13,0
74918,165.45999999999998,17,0
55674,14.75,3,0
69449,115.5,20,0
33162,54.5,10,0
58153,66.0,12,0
41205,107.9,17,0
26652,132.5,24,0
98994,66.9,9,0
86693,128.55,24,0
100694,141.0,17,0
36856,200.64,28,0
8194,134.5,23,0
24488,86.0,15,0
18120,125.5,22,0
99850,74.45,13,0
18484,66.0,12,0
14500,157.15,27,0
84763,190.32999999999998,28,0
4144,98.07,7,0
91916,48.0,7,0
8135,91.9,12,0
17744,179.5,29,0
5306,71.63,11,0
20669,47.9,9,0
59847,95.0,17,0
57633,55.0,8,0
24962,58.5,10,0
55115,187.8,32,0
88020,98.8,16,0
86793,93.0,16,0
25306,91.05000000000001,16,0
41717,117.65,21,0
85422,81.75,14,0
65497,88.98,13,0
50665,92.5,18,0
54499,31.0,5,0
95349,57.5,9,0
51893,101.53,14,0
79149,90.95,16,0
8062,121.5,20,0
16469,103.4,19,0
65268,115.45,22,0
77173,93.05,18,0
78042,129.10000000000002,20,0
100600,173.23,28,0
58106,73.0,14,0
22554,78.5,14,0
91228,83.87,9,0
4880,226.7,34,0
49227,3416.2999999999997,28,0
70489,166.0,27,0
67486,128.5,21,0
64831,100.65,17,0
19758,19.45,4,0
89625,244.38000000000002,20,0
29330,46.15,9,0
27251,101.15,16,0
65350,78.0,12,0
39255,121.53000000000002,16,0
6714,74.65,12,0
45134,23.3,5,0
74549,145.0,21,0
72901,71.5,12,0
66142,75.0,13,0
56990,171.0,25,0
70462,85.0,14,0
64354,41.5,8,0
56158,97.80000000000001,17,0
82535,142.5,22,0
10520,88.5,15,0
79500,120.35000000000001,21,0
71690,112.5,15,0
15969,83.0,14,0
98502,75.0,13,0
37684,79.7,14,0
49673,104.5,15,0
3163,41.5,7,0
73683,1284.03,23,0
95039,159.55,28,0
22751,43.5,7,0
39654,140.0,24,0
9030,154.44,22,0
24663,75.95,12,0
49137,70.6,14,0
75857,84.5,14,0
27639,144.5,25,0
93458,143.5,23,0
74805,24.5,4,0
79141,108.93,15,0
73545,111.94000000000001,12,0
66397,61.5,8,0
14987,85.0,15,0
27577,51.8,9,0
35504,175.70000000000002,20,0
13485,73.5,13,0
94829,139.2,25,0
78547,83.5,12,0
56233,78.0,14,0
26507,60.0,10,0
88384,56.0,10,0
84948,88.5,13,0
91765,30.0,5,0
53207,41.5,6,0
53730,155.9,26,0
76343,37.0,7,0
71925,127.72,22,0
5173,31.0,6,0
13044,91.25,16,0
40051,43.4,8,0
12740,99.45,21,0
61196,120.0,17,0
13871,116.7,24,0
10673,57.5,10,0
69323,133.95,23,0
18275,76.5,11,0
74910,140.65,25,0
17844,80.0,11,0
34239,93.0,17,0
19993,124.4,24,0
47050,44.55,9,0
49759,126.5,22,0
31232,87.96000000000001,9,0
52150,72.2,14,0
16739,101.35000000000001,18,0
4710,65.65,13,0
96284,72.0,13,0
70318,23.5,4,0
33997,41.0,8,0
34955,96.0,16,0
57657,90.75,16,0
15975,109.45,22,0
75264,120.5,21,0
59429,69.0,11,0
75608,24.0,4,0
46534,28.4,5,0
85909,97.43,15,0
27906,39.5,7,0
52821,79.3,12,0
31522,56.45,10,0
58676,154.0,23,0
44621,84.45,15,0
25253,214.81,21,0
51023,34.5,5,0
35683,83.0,14,0
1931,66.09,7,0
70265,90.5,16,0
65407,112.02000000000001,13,0
63615,15.5,3,0
94358,101.0,16,0
90153,118.18,17,0
24110,171.5,28,0
75873,62.4,13,0
89600,196.7,32,0
43785,85.2,9,0
67377,143.55,26,0
44005,79.0,11,0
50093,140.4,20,0
57893,104.5,18,0
18611,69.1,13,0
62716,56.56,9,0
52625,93.45,15,0
34546,153.6,17,0
25772,97.5,15,0
9356,105.89999999999999,15,0
19927,34.5,7,0
48119,43.0,7,0
53000,95.60000000000001,18,0
48962,200.45,31,0
30655,975.45,24,0
85921,78.0,13,0
64528,67.5,11,0
69243,43.5,8,0
7396,55.5,10,0
30663,103.0,19,0
96886,69.80000000000001,15,0
25254,54.5,9,0
99127,184.13000000000002,28,0
78105,52.5,10,0
73244,99.0,17,0
24013,72.4,13,0
92000,89.76,14,0
92715,54.0,9,0
99666,53.0,9,0
49068,48.0,7,0
94333,1519.6400000000003,25,0
6010,90.0,15,0
18399,72.0,11,0
86578,65.3,12,0
46799,28.7,6,0
87713,525.0,6,0
1878,98.5,18,0
82366,83.5,12,0
51512,63.199999999999996,11,0
45534,99.25,16,0
36073,104.5,16,0
28559,62.55,10,0
49499,145.5,25,0
43130,75.25,14,0
42053,58.0,10,0
97163,90.5,16,0
66660,60.5,11,0
77512,47.9,9,0
93012,146.0,25,0
8880,52.0,10,0
14929,79.55,14,0
46620,95.38,11,0
36741,101.5,17,0
45632,102.0,14,0
53431,108.80000000000001,20,0
86294,60.0,10,0
36352,145.5,27,0
72130,50.75,9,0
86156,97.0,17,0
25040,154.0,27,0
18124,157.0,24,0
16595,45.5,6,0
8268,156.06,21,0
3868,137.3,24,0
28753,153.04,22,0
25915,99.5,16,0
18454,92.0,15,0
30320,99.0,17,0
15629,80.5,14,0
64411,122.5,20,0
86121,86.7,14,0
43749,105.2,18,0
77784,109.7,18,0
51445,93.4,16,0
64890,73.0,13,0
73959,60.5,11,0
5251,87.5,13,0
95712,51.0,9,0
62995,110.15,18,0
36292,89.5,13,0
95160,92.36,12,0
91890,85.45,17,0
78548,103.06,16,0
28652,142.0,21,0
66781,93.5,16,0
93581,87.65,15,0
41217,144.95,22,0
48864,117.0,17,0
83585,67.35,12,0
93862,124.0,23,0
55705,59.5,9,0
27746,94.0,16,0
21531,90.5,14,0
39512,22.9,5,0
74859,29.0,5,0
56932,71.0,13,0
24112,59.95,11,0
72306,155.5,26,0
77159,989.65,24,0
5457,55.0,8,0
7134,146.96,21,0
39978,59.5,10,0
100709,89.5,13,0
34128,126.81,17,0
57137,55.15,9,0
97522,106.19999999999999,20,0
88385,151.9,27,0
84541,90.0,15,0
67537,152.0,27,0
1053,61.05,11,0
81037,116.0,20,0
66844,94.05,16,0
99082,74.45,14,0
72647,135.35,26,0
44457,105.5,16,0
16275,52.0,8,0
73880,77.5,13,0
58108,62.0,10,0
20804,96.55000000000001,10,0
16914,72.0,12,0
42657,87.8,7,0
40350,60.64,8,0
78794,58.36,8,0
40405,34.0,6,0
56377,97.0,16,0
21515,103.0,17,0
41792,94.0,16,0
62617,106.0,17,0
97263,116.35,23,0
32861,108.5,19,0
28225,45.8,8,0
94088,59.5,10,0
84058,184.0,31,0
98066,76.5,14,0
86141,109.0,15,0
63867,111.95,18,0
48578,63.15,11,0
86772,112.25,20,0
1356,66.5,11,0
33512,143.69,21,0
86253,57.5,10,0
42842,150.5,23,0
26149,110.0,18,0
78125,66.96,11,0
41469,175.0,25,0
76808,104.0,19,0
64605,56.9,10,0
95775,37.95,8,0
37438,132.85000000000002,25,0
74909,151.22,14,0
22276,114.65,14,0
55787,200.04999999999998,19,0
88971,150.61,21,0
62371,84.5,13,0
80701,54.5,8,0
69880,128.05,23,0
85334,162.45,28,0
14582,52.0,9,0
64850,76.5,13,0
33612,155.62,16,0
15994,71.0,11,0
54253,76.5,13,0
3512,90.5,16,0
92404,41.8,8,0
58813,109.5,17,0
90838,63.0,12,0
1258,77.5,13,0
78430,51.95,9,0
76648,110.0,19,0
7820,208.26,20,0
20434,115.03,20,0
61321,130.70999999999998,20,0
1908,47.5,8,0
50742,100.0,15,0
2213,128.32999999999998,18,0
11143,88.55,16,0
47577,44.599999999999994,9,0
98354,104.4,18,0
2632,67.7,13,0
29322,56.5,10,0
11559,68.31,10,0
48994,76.5,13,0
66237,89.65,13,0
20099,139.5,22,0
45835,88.5,15,0
39760,92.0,14,0
5527,23.0,4,0
26091,147.92000000000002,13,0
44252,50.0,9,0
16802,75.43,9,0
88122,87.19999999999999,17,0
23326,159.35,22,0
86046,84.4,15,0
76288,92.41,11,0
94130,99.0,17,0
76297,64.0,12,0
76490,82.5,15,0
28884,227.0,34,0
45011,116.15,22,0
64011,68.75,11,0
74722,104.24000000000001,14,0
36502,35.0,6,0
31018,83.5,12,0
84500,43.5,8,0
79175,39.5,8,0
90795,59.8,11,0
45087,143.54000000000002,26,0
7292,117.75,19,0
50421,169.5,30,0
35259,36.95,7,0
67032,31.0,4,0
97069,105.5,18,0
70939,133.0,22,0
12164,1212.16,14,0
26150,115.5,20,0
66261,200.83999999999997,27,0
6293,69.0,9,0
33112,28.5,4,0
100599,112.4,21,0
23130,185.07999999999998,26,0
26506,50.55,9,0
6589,122.5,19,0
27548,26.0,5,0
53710,58.0,11,0
41428,69.25,12,0
11458,132.9,21,0
81222,175.0,28,0
58075,81.15,16,0
64111,57.16,8,0
25997,50.5,9,0
39754,173.0,27,0
60313,86.0,14,0
36437,52.5,8,0
40670,31.5,6,0
30673,130.0,20,0
65496,83.5,16,0
40308,48.0,8,0
64056,227.22,18,0
64671,157.0,26,0
37992,94.0,16,0
51262,67.5,10,0
1149,58.45,11,0
68039,97.0,15,0
61872,104.4,18,0
53674,87.3,15,0
91107,84.15,14,0
89713,32.0,6,0
32737,142.65,20,0
48491,115.5,20,0
20441,100.10000000000001,20,0
34018,149.8,24,0
68390,42.0,7,0
55326,59.45,11,0
43954,149.4,26,0
15381,195.5,31,0
9312,68.0,12,0
53054,116.5,21,0
40246,125.5,22,0
22314,50.65,13,0
91245,42.95,8,0
45149,58.8,12,0
60308,96.5,16,0
46467,36.5,6,0
95841,51.5,10,0
68445,83.0,17,0
90756,19.5,3,0
91530,91.5,16,0
10142,110.35000000000001,19,0
14032,55.45,10,0
27399,57.5,8,0
54065,61.5,11,0
64700,116.15,21,0
60186,125.18,20,0
71469,65.5,10,0
8565,58.5,10,0
53842,41.8,8,0
79910,41.0,6,0
56737,89.5,14,0
23949,57.5,10,0
34686,113.95000000000002,21,0
54060,82.45,14,0
87015,53.5,9,0
32402,26.5,4,0
11655,30233.0,42,0
87926,158.5,27,0
22020,95.15,17,0
38048,35.5,5,0
22616,77.75,14,0
66503,71.5,12,0
30940,102.8,18,0
58482,96.0,16,0
11197,91.65,15,0
72731,61.5,10,0
68097,18.0,4,0
55254,89.1,16,0
45223,122.35000000000001,21,0
39583,134.45,23,0
83054,171.35,30,0
84459,42.5,8,0
49766,133.21,16,0
53703,53.0,9,0
20500,33.5,6,0
80353,73.4,13,0
21153,61.0,9,0
71575,123.65,19,0
79483,100.5,17,0
69632,77.5,14,0
99884,77.0,12,0
29210,97.5,16,0
37109,66.75,13,0
100282,26.5,5,0
58637,138.55,24,0
13993,51.0,9,0
51186,106.9,15,0
2876,57.0,10,0
82240,127.7,25,0
85635,27.0,3,0
93303,92.5,16,0
3642,89.0,15,0
48028,106.40000000000002,19,0
59256,82.0,13,0
41969,141.5,22,0
8943,275.26,29,0
50024,31.5,5,0
52873,59.5,10,0
56637,158.5,26,0
66580,119.5,20,0
89050,50.5,9,0
80667,72.71000000000001,13,0
51156,1054.0800000000002,22,0
29962,93.82,13,0
100873,113.49000000000001,18,0
56979,129.82,24,0
77301,162.05,18,0
71887,100.57,11,0
50630,99.3,16,0
62328,142.93,17,0
23095,117.0,19,0
97236,102.0,16,0
83134,60.0,11,0
21061,154.62,25,0
11310,123.5,20,0
89872,52.5,7,0
54508,51.0,9,0
73293,84.9,16,0
6208,115.05,20,0
2854,102.0,16,0
86803,67.75,13,0
86969,106.5,18,0
26747,32.5,5,0
3070,68.0,12,0
31418,71.24000000000001,12,0
78092,105.65,15,0
97632,149.64,19,0
43814,147.5,24,0
17947,78.91,14,0
22273,128.92000000000002,17,0
64767,62.0,10,0
16594,87.95,16,0
27583,71.0,13,0
66054,79.0,11,0
69920,100.0,17,0
88315,59.8,11,0
56963,65.2,11,0
8419,113.2,19,0
91157,119.5,18,0
72723,108.5,18,0
20955,145.0,26,0
54218,147.5,24,0
92172,53.5,9,0
71670,179.56,21,0
59500,97.0,14,0
56673,129.5,20,0
5936,147.05,25,0
70014,54.0,9,0
80144,85.45,14,0
65285,30.5,5,0
34732,103.25,11,0
16689,107.5,18,0
29733,120.5,21,0
14559,814.0,21,0
14218,33.3,6,0
49455,70.5,14,0
11714,94.5,17,0
92535,84.65,15,0
67081,102.5,18,0
94385,74.7,14,0
34915,131.5,23,0
70785,1166.9,21,0
100138,131.2,23,0
72591,94.85,19,0
43470,63.65,11,0
4345,67.5,13,0
58575,249.05,27,0
54273,126.69,16,0
42313,56.0,8,0
38057,103.84,14,0
23866,48.0,8,0
59914,73.5,11,0
92957,84.75,14,0
51808,78.65,14,0
94089,29.5,5,0
46217,143.5,25,0
84840,189.59,22,0
87582,121.35000000000001,22,0
7210,130.5,21,0
68405,99.0,16,0
71499,21.5,3,0
10134,83.0,13,0
20961,135.45,24,0
74628,66.5,12,0
86810,239.97,30,0
23872,112.0,18,0
1770,1038.69,19,0
78777,1083.0100000000002,12,0
52272,101.65,19,0
84136,190.94,26,0
5391,160.5,23,0
28325,76.0,15,0
45728,105.5,17,0
50744,84.5,16,0
85200,163.5,28,0
89440,141.95,25,0
37319,116.0,19,0
41570,83.0,13,0
21832,102.65,21,0
27406,35.9,9,0
8166,954.8,22,0
44912,104.0,17,0
4885,75.52000000000001,12,0
16210,44.5,8,0
44964,96.0,17,0
26937,35.0,5,0
5805,133.4,25,0
62970,42.6,5,0
3017,45.0,6,0
7233,108.80999999999999,14,0
90304,93.65,16,0
33245,137.5,22,0
90635,161.0,23,0
39399,1137.65,19,0
48375,81.15,15,0
60061,126.0,19,0
24301,81.25,15,0
43444,75.5,11,0
14272,64.5,10,0
22113,83.97,13,0
36513,73.5,12,0
21164,164.36,22,0
29957,36.95,7,0
23336,68.0,12,0
10096,77.96000000000001,7,0
36638,70.4,12,0
49536,92.0,15,0
49374,43.95,9,0
36338,84.15,16,0
39567,39.95,7,0
1062,130.1,21,0
74831,99.5,14,0
