account,transaction,income_count,expense_count,anomaly
46376,99.5,18,0,1
98802,119.7,14,0,1
8228,31.0,6,0,1
7006,151.0,24,0,1
42033,74.2,13,0,1
98064,63.9,13,0,1
72272,69.6,14,0,1
77763,98.5,17,0,1
44432,70.5,12,0,1
52587,95.5,18,0,1
96949,144.41,14,0,1
22136,68.15,13,0,1
93876,126.7,22,0,1
32706,1285.0,31,0,1
77698,93.07,12,0,1
88403,133.89,13,0,1
68510,161.45000000000002,28,0,1
6361,102.02,15,0,1
46343,42.5,7,0,1
50143,84.2,16,0,1
89094,42.0,7,0,1
26903,59.5,9,0,1
33899,128.25,19,0,1
99112,61.15,12,0,1
43828,174.35000000000002,28,0,1
45219,99.0,16,0,1
58481,140.1,24,0,1
38652,57.05,11,0,1
90545,14.05,3,0,1
2214,53.5,8,0,1
87778,70.5,13,0,1
60561,294.17,34,0,1
56235,116.8,19,0,1
7538,83.69,11,0,1
92680,53.9,10,0,1
97479,74.65,11,0,1
4276,141.3,22,0,1
7018,178.0,28,0,1
93372,59.00000000000001,14,0,1
98271,85.15,16,0,1
30349,85.0,13,0,1
16406,117.0,19,0,1
8691,153.5,22,0,1
25359,93.4,17,0,1
63779,103.06,15,0,1
91374,83.5,13,0,1
13311,189.39000000000004,19,0,1
79554,284.42,27,0,1
20756,68.63,10,0,1
46512,98.95,17,0,1
76799,118.0,20,0,1
58731,67.0,11,0,1
37501,79.5,13,0,1
100752,98.5,17,0,1
44509,82.5,13,0,1
4717,119.0,21,0,1
90524,136.0,24,0,1
82181,199.66,26,0,1
98293,160.0,27,0,1
84632,108.75,20,0,1
78033,119.0,21,0,1
1631,42.400000000000006,9,0,1
28441,93.0,15,0,1
94438,118.05,20,0,1
100786,41.5,6,0,1
65807,61.0,9,0,1
100027,79.5,13,0,1
62392,595.5,20,0,1
18724,98.5,16,0,1
7129,61.0,12,0,1
12857,59.6,11,0,1
21464,40.05,10,0,1
51498,92.0,16,0,1
29931,156.5,26,0,1
82655,25.0,4,0,1
44439,65.05,12,0,1
6286,79.0,14,0,1
79051,106.0,18,0,1
86933,43.5,7,0,1
95966,1379.0,15,0,1
62613,176.82999999999998,23,0,1
73947,78.70000000000002,16,0,1
25080,47.5,8,0,1
81228,24.5,4,0,1
11096,87.45,15,0,1
29405,109.5,19,0,1
56743,140.95000000000002,22,0,1
77380,194.8,32,0,1
23637,98.7,18,0,1
100186,133.46,12,0,1
30497,97.5,16,0,1
62387,105.15,19,0,1
39140,107.5,18,0,1
79769,151.4,26,0,1
26413,39.0,5,0,1
91866,50.4,8,0,1
2922,91.5,17,0,1
39218,56.0,9,0,1
71520,136.31,19,0,1
48764,111.45,19,0,1
45331,174.9,27,0,1
16615,55.5,8,0,1
61507,24.5,5,0,1
51810,46.0,9,0,1
69459,125.7,21,0,1
50280,85.5,15,0,1
51292,131.39999999999998,26,0,1
53545,171.12,28,0,1
78828,163.41,23,0,1
5589,39.0,6,0,1
35781,58.0,9,0,1
18353,73.15,13,0,1
44565,97.5,17,0,1
13724,86.5,16,0,1
48479,123.35,23,0,1
23700,93.0,17,0,1
46895,123.5,21,0,1
39738,953.5,23,0,1
4239,99.0,18,0,1
27618,359.45,24,0,1
25637,765.98,24,0,1
69923,132.0,20,0,1
34570,108.95,19,0,1
59641,52.5,10,0,1
17467,96.0,14,0,1
100098,93.3,19,0,1
87548,1061.0,18,0,1
40837,1014.81,19,0,1
22181,956.8,18,0,1
50011,1001.0,27,0,1
98880,71.65,12,0,1
59834,124.5,21,0,1
33641,1125.89,17,0,1
88314,549.78,15,0,1
63273,38.6,7,0,1
54264,836.0,12,0,1
51998,559.5,11,0,1
22429,-2338.01,0,90,1
22429,1244.8100000000002,33,0,1
18945,1412.0,21,0,1
44195,21.0,3,0,1
88266,104.95,18,0,1
16004,1094.56,17,0,1
89461,1893.3,25,0,1
61307,1736.4,11,0,1
75677,48.0,8,0,1
72966,848.22,16,0,1
7317,100.5,13,0,1
25860,47.5,8,0,1
20237,396.85,11,0,1
86178,1342.0,25,0,1
64963,80.5,14,0,1
19345,138.0,26,0,1
33833,1183.6600000000003,39,0,1
89660,759.0,16,0,1
71625,886.0,20,0,1
16128,1091.0,20,0,1
41824,117.0,20,0,1
19820,1512.0,22,0,1
97116,791.0,17,0,1
79108,71.5,11,0,1
35238,100.5,14,0,1
16015,84.0,14,0,1
43036,1198.0,12,0,1
91145,10.5,2,0,1
34952,163.95,28,0,1
48350,129.85000000000002,23,0,1
72583,27.5,5,0,1
49762,39.0,6,0,1
35337,108.0,17,0,1
76546,643.5,24,0,1
80654,108.5,18,0,1
10147,28.5,5,0,1
35774,1072.91,31,0,1
98574,89.65,16,0,1
51111,778.5,25,0,1
12834,739.5,11,0,1
17294,1517.7,15,0,1
42134,99.45,16,0,1
3211,1949.2,30,0,1
93426,968.0,20,0,1
59887,69.5,11,0,1
3575,99.95,15,0,1
42773,1022.66,10,0,1
4081,488.8,14,0,1
15839,69.0,10,0,1
81694,77.5,11,0,1
25198,1056.0,9,0,1
89227,59.8,10,0,1
48254,69.5,10,0,1
81185,166.4,28,0,1
32336,617.0,18,0,1
49656,826.34,15,0,1
69961,144.95,20,0,1
78059,1280.97,38,0,1
59886,513.0,13,0,1
26737,903.5,12,0,1
72461,72.0,11,0,1
15959,1273.0,19,0,1
17353,71.5,13,0,1
66859,307.75,14,0,1
62183,1163.6999999999998,20,0,1
99214,126.0,20,0,1
87332,1974.0,24,0,1
80065,132.05,23,0,1
85686,109.0,19,0,1
31550,559.0,15,0,1
51180,77.45,13,0,1
53453,80.55,14,0,1
70629,600.95,10,0,1
35944,872.5,16,0,1
20785,93.0,16,0,1
85621,146.35000000000002,25,0,1
71431,92.5,15,0,1
8377,1993.35,28,0,1
22222,142.55,22,0,1
61666,460.80000000000007,10,0,1
95765,16.5,3,0,1
22627,84.0,12,0,1
40953,766.5,23,0,1
2910,61.0,12,0,1
80632,1148.0,14,0,1
99569,130.5,22,0,1
13991,782.0,18,0,1
16798,593.8,20,0,1
95467,39.3,7,0,1
18834,98.0,16,0,1
66898,50.2,10,0,1
38109,162.5,27,0,1
60982,1223.05,13,0,1
10944,753.5,14,0,1
75600,181.5,28,0,1
11105,1699.5,32,0,1
70613,1366.25,21,0,1
18860,1215.55,21,0,1
54713,1101.56,35,0,1
12403,39.0,7,0,1
12716,1238.86,29,0,1
59047,843.75,14,0,1
7059,41.45,8,0,1
42804,689.4000000000001,26,0,1
21013,134.9,21,0,1
44250,912.5,21,0,1
54330,715.5300000000001,12,0,1
8507,1072.7,13,0,1
1218,312.0,7,0,1
49604,759.0999999999999,25,0,1
78963,150.5,19,0,1
92235,50.0,9,0,1
94835,2126.02,36,0,1
34922,59.0,10,0,1
3465,851.5,25,0,1
98422,644.8499999999999,14,0,1
81540,372.0,15,0,1
96361,110.5,19,0,1
34974,91.0,16,0,1
41464,1944.49,13,0,1
59803,49.5,9,0,1
22884,279.5,41,0,1
50874,1294.16,24,0,1
14452,161.5,23,0,1
74612,1100.45,20,0,1
35820,1155.0,14,0,1
40080,1156.0,20,0,1
14161,101.5,18,0,1
44619,949.0,17,0,1
88170,57.5,9,0,1
96759,1139.3,22,0,1
50498,43.0,6,0,1
24217,13.5,2,0,1
97829,1868.55,13,0,1
62876,49.95,9,0,1
21594,47.5,7,0,1
46605,9.55,3,0,1
32865,113.0,18,0,1
13126,70.0,12,0,1
5469,188.5,30,0,1
17919,45.5,9,0,1
82816,77.5,10,0,1
76933,157.15,26,0,1
38646,1251.4,26,0,1
53764,94.0,16,0,1
68855,52.5,10,0,1
82505,97.0,15,0,1
49637,134.85000000000002,21,0,1
23173,60.0,10,0,1
15169,1114.5,14,0,1
7002,154.24,22,0,1
73036,980.5,17,0,1
13495,601.1999999999999,23,0,1
8474,1075.0500000000002,21,0,1
11694,21.5,4,0,1
34450,173.65,31,0,1
38378,248.75,26,0,1
43700,106.98,16,0,1
76426,99.9,13,0,1
16539,95.45,18,0,1
44096,687.5,15,0,1
92610,133.5,24,0,1
89073,657.0,18,0,1
40254,1239.55,30,0,1
2285,53.5,10,0,1
52113,40.95,9,0,1
41590,113.5,20,0,1
7303,133.65,20,0,1
87861,116.11,18,0,1
4305,234.84,35,0,1
1556,99.0,15,0,1
28976,172.77999999999997,25,0,1
27006,105.5,18,0,1
87733,230.17,29,0,1
18195,93.0,16,0,1
45130,113.0,21,0,1
43937,17.5,3,0,1
83764,65.0,10,0,1
47516,299.66,31,0,1
86580,72.0,13,0,1
86396,67.15,13,0,1
51674,103.5,15,0,1
13133,334.56,43,0,1
68273,153.4,23,0,1
17773,66.0,9,0,1
96360,87.9,15,0,1
92498,71.4,15,0,1
52075,119.0,19,0,1
90709,34.2,7,0,1
31860,74.36,10,0,1
16570,109.84,19,0,1
83689,148.0,26,0,1
36659,105.0,19,0,1
65884,148.60000000000002,20,0,1
3431,102.0,17,0,1
5001,75.0,14,0,1
87911,73.5,13,0,1
74136,1033.5,26,0,1
61871,732.67,18,0,1
54694,91.45,16,0,1
52317,82.5,16,0,1
17673,999.58,10,0,1
23263,623.98,12,0,1
36119,88.5,15,0,1
55036,557.5,26,0,1
30101,1023.5,19,0,1
70248,514.7,12,0,1
57389,15.0,3,0,1
2771,737.5,30,0,1
85489,73.4,13,0,1
92386,1738.5,26,0,1
57419,94.25,16,0,1
84051,719.0,18,0,1
11020,972.5,8,0,1
74483,119.5,19,0,1
45975,1889.35,17,0,1
68296,88.4,16,0,1
67754,528.95,14,0,1
32083,1149.0,15,0,1
99851,839.65,12,0,1
32619,900.5,25,0,1
15018,91.15,14,0,1
42191,28.5,5,0,1
87495,1168.4,11,0,1
97143,45.0,7,0,1
18595,1602.6799999999998,32,0,1
39707,15.5,3,0,1
16264,113.0,21,0,1
78222,74.5,12,0,1
39555,1970.42,14,0,1
15353,839.99,25,0,1
1675,313.33,7,0,1
91830,1307.23,21,0,1
89962,864.5,14,0,1
38320,1068.72,14,0,1
98923,147.5,24,0,1
22598,18.0,3,0,1
10141,847.3,16,0,1
48662,69.0,10,0,1
27207,1253.0,20,0,1
58512,886.05,16,0,1
47203,1057.0,26,0,1
6750,758.9300000000001,18,0,1
84316,1576.5,27,0,1
3241,84.0,16,0,1
76500,128.24,16,0,1
56693,1094.0,15,0,1
24602,670.84,17,0,1
30200,571.95,14,0,1
73708,1407.95,27,0,1
40665,863.41,21,0,1
44429,95.5,17,0,1
55944,1059.85,25,0,1
18602,54.9,10,0,1
38803,41.0,7,0,1
29162,27.5,5,0,1
17057,799.0,19,0,1
56099,127.0,20,0,1
53885,2006.5,12,0,1
5203,1396.5,23,0,1
35565,91.45,14,0,1
94684,83.5,13,0,1
37687,112.0,20,0,1
91421,113.5,19,0,1
39230,75.5,11,0,1
69340,88.65,15,0,1
7572,44.0,7,0,1
4497,128.9,21,0,1
43182,67.7,15,0,1
50218,139.5,25,0,1
86458,57.0,9,0,1
1125,51.5,9,0,1
85221,94.45,17,0,1
94357,174.65,31,0,1
6650,145.5,24,0,1
25856,129.92000000000002,18,0,1
35982,207.06,34,0,1
5215,147.7,26,0,1
85896,56.5,8,0,1
24248,66.0,11,0,1
11213,114.6,19,0,1
9871,82.5,13,0,1
4324,176.40999999999997,19,0,1
31370,120.5,20,0,1
86124,1459.0,19,0,1
85207,103.8,18,0,1
50814,70.0,13,0,1
7142,226.24,29,0,1
14496,159.53,20,0,1
46137,12.5,2,0,1
83191,151.37,20,0,1
50318,100.5,16,0,1
5302,127.7,20,0,1
82019,114.67,14,0,1
9900,27.0,4,0,1
1572,39.0,5,0,1
79196,58.0,10,0,1
36138,90.5,16,0,1
65695,116.0,21,0,1
61816,44.65,8,0,1
13944,91.0,15,0,1
10402,85.0,14,0,1
54057,100.5,14,0,1
15944,116.75,21,0,1
96262,128.0,22,0,1
69780,106.0,18,0,1
17545,72.25,15,0,1
82481,111.4,12,0,1
10792,142.2,21,0,1
18800,87.5,15,0,1
33273,167.0,27,0,1
50407,47.37,6,0,1
55155,151.0,25,0,1
56826,48.5,9,0,1
82168,97.0,16,0,1
12060,99.35,19,0,1
56650,78.95,14,0,1
84336,157.66,22,0,1
37807,121.5,19,0,1
42673,76.0,13,0,1
64928,272.2,27,0,1
39618,90.0,15,0,1
46356,46.5,7,0,1
56385,137.25,17,0,1
18604,98.05,18,0,1
100445,85.5,15,0,1
39780,101.0,16,0,1
53937,43.9,8,0,1
60416,69.35000000000001,14,0,1
59810,79.45,14,0,1
19214,125.65,23,0,1
40318,108.4,16,0,1
3934,96.18,13,0,1
68362,47.7,9,0,1
14788,70.7,13,0,1
57731,79.5,12,0,1
39972,93.83,15,0,1
52347,113.0,18,0,1
100573,79.5,14,0,1
27111,32.5,6,0,1
7964,95.9,16,0,1
34851,69.5,12,0,1
61150,85.0,15,0,1
37245,76.0,15,0,1
3896,110.9,18,0,1
51952,222.32,33,0,1
59544,30.45,6,0,1
65960,103.0,16,0,1
81582,120.5,18,0,1
38136,116.5,20,0,1
9255,147.45,27,0,1
53275,54.6,12,0,1
33861,173.59,29,0,1
39993,129.65,16,0,1
56214,72.0,12,0,1
7337,210.0,33,0,1
63399,161.6,19,0,1
97275,151.0,16,0,1
46908,144.5,24,0,1
65293,94.7,18,0,1
44102,94.95,17,0,1
50723,94.3,17,0,1
98646,233.08,30,0,1
96643,38.0,7,0,1
41780,76.0,12,0,1
87769,152.61,18,0,1
19519,124.0,21,0,1
99744,84.0,13,0,1
79699,15.5,2,0,1
55812,171.47,20,0,1
56725,135.5,24,0,1
4371,95.15,18,0,1
1055,95.05,16,0,1
94389,157.41,20,0,1
14179,80.5,14,0,1
31105,119.5,22,0,1
38095,105.5,17,0,1
65002,82.15,12,0,1
23086,140.0,24,0,1
30305,176.76999999999998,24,0,1
67899,116.18,13,0,1
74918,165.45999999999998,17,0,1
55674,14.75,3,0,1
69449,115.5,20,0,1
33162,54.5,10,0,1
58153,66.0,12,0,1
41205,107.9,17,0,1
26652,132.5,24,0,1
98994,66.9,9,0,1
86693,128.55,24,0,1
100694,141.0,17,0,1
36856,200.64,28,0,1
8194,134.5,23,0,1
24488,86.0,15,0,1
18120,125.5,22,0,1
99850,74.45,13,0,1
18484,66.0,12,0,1
14500,157.15,27,0,1
84763,190.33,28,0,1
4144,98.07,7,0,1
91916,48.0,7,0,1
8135,91.9,12,0,1
17744,179.5,29,0,1
5306,71.63,11,0,1
20669,47.9,9,0,1
59847,95.0,17,0,1
57633,55.0,8,0,1
24962,58.5,10,0,1
55115,187.8,32,0,1
88020,98.8,16,0,1
86793,93.0,16,0,1
25306,91.05,16,0,1
41717,117.65,21,0,1
85422,81.75,14,0,1
65497,88.98,13,0,1
50665,92.5,18,0,1
54499,31.0,5,0,1
95349,57.5,9,0,1
51893,101.53,14,0,1
79149,90.95,16,0,1
8062,121.5,20,0,1
16469,103.4,19,0,1
65268,115.45,22,0,1
77173,93.05,18,0,1
78042,129.10000000000002,20,0,1
100600,173.23,28,0,1
58106,73.0,14,0,1
22554,78.5,14,0,1
91228,83.87,9,0,1
4880,226.7,34,0,1
49227,3416.3,28,0,1
70489,166.0,27,0,1
67486,128.5,21,0,1
64831,100.65,17,0,1
19758,19.45,4,0,1
89625,244.38,20,0,1
29330,46.15,9,0,1
27251,101.15,16,0,1
65350,78.0,12,0,1
39255,121.53000000000002,16,0,1
6714,74.65,12,0,1
45134,23.3,5,0,1
74549,145.0,21,0,1
72901,71.5,12,0,1
66142,75.0,13,0,1
56990,171.0,25,0,1
70462,85.0,14,0,1
64354,41.5,8,0,1
56158,97.8,17,0,1
82535,142.5,22,0,1
10520,88.5,15,0,1
79500,120.35,21,0,1
71690,112.5,15,0,1
15969,83.0,14,0,1
98502,75.0,13,0,1
37684,79.7,14,0,1
49673,104.5,15,0,1
3163,41.5,7,0,1
73683,1284.03,23,0,1
95039,159.55,28,0,1
22751,43.5,7,0,1
39654,140.0,24,0,1
9030,154.44,22,0,1
24663,75.95,12,0,1
49137,70.6,14,0,1
75857,84.5,14,0,1
27639,144.5,25,0,1
93458,143.5,23,0,1
74805,24.5,4,0,1
79141,108.93,15,0,1
73545,111.94,12,0,1
66397,61.5,8,0,1
14987,85.0,15,0,1
27577,51.8,9,0,1
35504,175.70000000000002,20,0,1
13485,73.5,13,0,1
94829,139.2,25,0,1
78547,83.5,12,0,1
56233,78.0,14,0,1
26507,60.0,10,0,1
88384,56.0,10,0,1
84948,88.5,13,0,1
91765,30.0,5,0,1
53207,41.5,6,0,1
53730,155.9,26,0,1
76343,37.0,7,0,1
71925,127.72,22,0,1
5173,31.0,6,0,1
13044,91.25,16,0,1
40051,43.4,8,0,1
12740,99.45,21,0,1
61196,120.0,17,0,1
13871,116.7,24,0,1
10673,57.5,10,0,1
69323,133.95,23,0,1
18275,76.5,11,0,1
74910,140.65,25,0,1
17844,80.0,11,0,1
34239,93.0,17,0,1
19993,124.4,24,0,1
47050,44.55,9,0,1
49759,126.5,22,0,1
31232,87.96000000000001,9,0,1
52150,72.2,14,0,1
16739,101.35,18,0,1
4710,65.65,13,0,1
96284,72.0,13,0,1
70318,23.5,4,0,1
33997,41.0,8,0,1
34955,96.0,16,0,1
57657,90.75,16,0,1
15975,109.45,22,0,1
75264,120.5,21,0,1
59429,69.0,11,0,1
75608,24.0,4,0,1
46534,28.4,5,0,1
85909,97.43,15,0,1
27906,39.5,7,0,1
52821,79.3,12,0,1
31522,56.45,10,0,1
58676,154.0,23,0,1
44621,84.45,15,0,1
25253,214.81,21,0,1
51023,34.5,5,0,1
35683,83.0,14,0,1
1931,66.09,7,0,1
70265,90.5,16,0,1
65407,112.02,13,0,1
63615,15.5,3,0,1
94358,101.0,16,0,1
90153,118.18,17,0,1
24110,171.5,28,0,1
75873,62.4,13,0,1
89600,196.7,32,0,1
43785,85.2,9,0,1
67377,143.55,26,0,1
44005,79.0,11,0,1
50093,140.4,20,0,1
57893,104.5,18,0,1
18611,69.1,13,0,1
62716,56.56,9,0,1
52625,93.45,15,0,1
34546,153.6,17,0,1
25772,97.5,15,0,1
9356,105.9,15,0,1
19927,34.5,7,0,1
48119,43.0,7,0,1
53000,95.6,18,0,1
48962,200.45,31,0,1
30655,975.45,24,0,1
85921,78.0,13,0,1
64528,67.5,11,0,1
69243,43.5,8,0,1
7396,55.5,10,0,1
30663,103.0,19,0,1
96886,69.80000000000001,15,0,1
25254,54.5,9,0,1
99127,184.13,28,0,1
78105,52.5,10,0,1
73244,99.0,17,0,1
24013,72.4,13,0,1
92000,89.76,14,0,1
92715,54.0,9,0,1
99666,53.0,9,0,1
49068,48.0,7,0,1
94333,1519.6400000000003,25,0,1
6010,90.0,15,0,1
18399,72.0,11,0,1
86578,65.3,12,0,1
46799,28.7,6,0,1
87713,525.0,6,0,1
1878,98.5,18,0,1
82366,83.5,12,0,1
51512,63.2,11,0,1
45534,99.25,16,0,1
36073,104.5,16,0,1
28559,62.55,10,0,1
49499,145.5,25,0,1
43130,75.25,14,0,1
42053,58.0,10,0,1
97163,90.5,16,0,1
66660,60.5,11,0,1
77512,47.9,9,0,1
93012,146.0,25,0,1
8880,52.0,10,0,1
14929,79.55,14,0,1
46620,95.38,11,0,1
36741,101.5,17,0,1
45632,102.0,14,0,1
53431,108.8,20,0,1
86294,60.0,10,0,1
36352,145.5,27,0,1
72130,50.75,9,0,1
86156,97.0,17,0,1
25040,154.0,27,0,1
18124,157.0,24,0,1
16595,45.5,6,0,1
8268,156.06,21,0,1
3868,137.3,24,0,1
28753,153.04,22,0,1
25915,99.5,16,0,1
18454,92.0,15,0,1
30320,99.0,17,0,1
15629,80.5,14,0,1
64411,122.5,20,0,1
86121,86.7,14,0,1
43749,105.2,18,0,1
77784,109.7,18,0,1
51445,93.4,16,0,1
64890,73.0,13,0,1
73959,60.5,11,0,1
5251,87.5,13,0,1
95712,51.0,9,0,1
62995,110.15,18,0,1
36292,89.5,13,0,1
95160,92.36,12,0,1
91890,85.45,17,0,1
78548,103.06,16,0,1
28652,142.0,21,0,1
66781,93.5,16,0,1
93581,87.65,15,0,1
41217,144.95,22,0,1
48864,117.0,17,0,1
83585,67.35,12,0,1
93862,124.0,23,0,1
55705,59.5,9,0,1
27746,94.0,16,0,1
21531,90.5,14,0,1
39512,22.9,5,0,1
74859,29.0,5,0,1
56932,71.0,13,0,1
24112,59.95,11,0,1
72306,155.5,26,0,1
77159,989.65,24,0,1
5457,55.0,8,0,1
7134,146.96,21,0,1
39978,59.5,10,0,1
100709,89.5,13,0,1
34128,126.81,17,0,1
57137,55.15,9,0,1
97522,106.2,20,0,1
88385,151.9,27,0,1
84541,90.0,15,0,1
67537,152.0,27,0,1
1053,61.05,11,0,1
81037,116.0,20,0,1
66844,94.05,16,0,1
99082,74.45,14,0,1
72647,135.35,26,0,1
44457,105.5,16,0,1
16275,52.0,8,0,1
73880,77.5,13,0,1
58108,62.0,10,0,1
20804,96.55,10,0,1
16914,72.0,12,0,1
42657,87.8,7,0,1
40350,60.64,8,0,1
78794,58.36,8,0,1
40405,34.0,6,0,1
56377,97.0,16,0,1
21515,103.0,17,0,1
41792,94.0,16,0,1
62617,106.0,17,0,1
97263,116.35,23,0,1
32861,108.5,19,0,1
28225,45.8,8,0,1
94088,59.5,10,0,1
84058,184.0,31,0,1
98066,76.5,14,0,1
86141,109.0,15,0,1
63867,111.95,18,0,1
48578,63.15,11,0,1
86772,112.25,20,0,1
1356,66.5,11,0,1
33512,143.69,21,0,1
86253,57.5,10,0,1
42842,150.5,23,0,1
26149,110.0,18,0,1
78125,66.96,11,0,1
41469,175.0,25,0,1
76808,104.0,19,0,1
64605,56.9,10,0,1
95775,37.95,8,0,1
37438,132.85000000000002,25,0,1
74909,151.22,14,0,1
22276,114.65,14,0,1
55787,200.05,19,0,1
88971,150.61,21,0,1
62371,84.5,13,0,1
80701,54.5,8,0,1
69880,128.05,23,0,1
85334,162.45,28,0,1
14582,52.0,9,0,1
64850,76.5,13,0,1
33612,155.62,16,0,1
15994,71.0,11,0,1
54253,76.5,13,0,1
3512,90.5,16,0,1
92404,41.8,8,0,1
58813,109.5,17,0,1
90838,63.0,12,0,1
1258,77.5,13,0,1
78430,51.95,9,0,1
76648,110.0,19,0,1
7820,208.26,20,0,1
20434,115.03,20,0,1
61321,130.70999999999998,20,0,1
1908,47.5,8,0,1
50742,100.0,15,0,1
2213,128.32999999999998,18,0,1
11143,88.55,16,0,1
47577,44.6,9,0,1
98354,104.4,18,0,1
2632,67.7,13,0,1
29322,56.5,10,0,1
11559,68.31,10,0,1
48994,76.5,13,0,1
66237,89.65,13,0,1
20099,139.5,22,0,1
45835,88.5,15,0,1
39760,92.0,14,0,1
5527,23.0,4,0,1
26091,147.92000000000002,13,0,1
44252,50.0,9,0,1
16802,75.43,9,0,1
88122,87.19999999999999,17,0,1
23326,159.35,22,0,1
86046,84.4,15,0,1
76288,92.41,11,0,1
94130,99.0,17,0,1
76297,64.0,12,0,1
76490,82.5,15,0,1
28884,227.0,34,0,1
45011,116.15,22,0,1
64011,68.75,11,0,1
74722,104.24,14,0,1
36502,35.0,6,0,1
31018,83.5,12,0,1
84500,43.5,8,0,1
79175,39.5,8,0,1
90795,59.8,11,0,1
45087,143.54000000000002,26,0,1
7292,117.75,19,0,1
50421,169.5,30,0,1
35259,36.95,7,0,1
67032,31.0,4,0,1
97069,105.5,18,0,1
70939,133.0,22,0,1
12164,1212.16,14,0,1
26150,115.5,20,0,1
66261,200.84,27,0,1
6293,69.0,9,0,1
33112,28.5,4,0,1
100599,112.4,21,0,1
23130,185.08,26,0,1
26506,50.55,9,0,1
6589,122.5,19,0,1
27548,26.0,5,0,1
53710,58.0,11,0,1
41428,69.25,12,0,1
11458,132.9,21,0,1
81222,175.0,28,0,1
58075,81.15,16,0,1
64111,57.16,8,0,1
25997,50.5,9,0,1
39754,173.0,27,0,1
60313,86.0,14,0,1
36437,52.5,8,0,1
40670,31.5,6,0,1
30673,130.0,20,0,1
65496,83.5,16,0,1
40308,48.0,8,0,1
64056,227.22,18,0,1
64671,157.0,26,0,1
37992,94.0,16,0,1
51262,67.5,10,0,1
1149,58.45,11,0,1
68039,97.0,15,0,1
61872,104.4,18,0,1
53674,87.3,15,0,1
91107,84.15,14,0,1
89713,32.0,6,0,1
32737,142.65,20,0,1
48491,115.5,20,0,1
20441,100.1,20,0,1
34018,149.8,24,0,1
68390,42.0,7,0,1
55326,59.45,11,0,1
43954,149.4,26,0,1
15381,195.5,31,0,1
9312,68.0,12,0,1
53054,116.5,21,0,1
40246,125.5,22,0,1
22314,50.65,13,0,1
91245,42.95,8,0,1
45149,58.8,12,0,1
60308,96.5,16,0,1
46467,36.5,6,0,1
95841,51.5,10,0,1
68445,83.0,17,0,1
90756,19.5,3,0,1
91530,91.5,16,0,1
10142,110.35,19,0,1
14032,55.45,10,0,1
27399,57.5,8,0,1
54065,61.5,11,0,1
64700,116.15,21,0,1
60186,125.18,20,0,1
71469,65.5,10,0,1
8565,58.5,10,0,1
53842,41.8,8,0,1
79910,41.0,6,0,1
56737,89.5,14,0,1
23949,57.5,10,0,1
34686,113.95000000000002,21,0,1
54060,82.45,14,0,1
87015,53.5,9,0,1
32402,26.5,4,0,1
11655,30233.0,42,0,-1
87926,158.5,27,0,1
22020,95.15,17,0,1
38048,35.5,5,0,1
22616,77.75,14,0,1
66503,71.5,12,0,1
30940,102.8,18,0,1
58482,96.0,16,0,1
11197,91.65,15,0,1
72731,61.5,10,0,1
68097,18.0,4,0,1
55254,89.1,16,0,1
45223,122.35,21,0,1
39583,134.45,23,0,1
83054,171.35,30,0,1
84459,42.5,8,0,1
49766,133.21,16,0,1
53703,53.0,9,0,1
20500,33.5,6,0,1
80353,73.4,13,0,1
21153,61.0,9,0,1
71575,123.65,19,0,1
79483,100.5,17,0,1
69632,77.5,14,0,1
99884,77.0,12,0,1
29210,97.5,16,0,1
37109,66.75,13,0,1
100282,26.5,5,0,1
58637,138.55,24,0,1
13993,51.0,9,0,1
51186,106.9,15,0,1
2876,57.0,10,0,1
82240,127.7,25,0,1
85635,27.0,3,0,1
93303,92.5,16,0,1
3642,89.0,15,0,1
48028,106.40000000000002,19,0,1
59256,82.0,13,0,1
41969,141.5,22,0,1
8943,275.26,29,0,1
50024,31.5,5,0,1
52873,59.5,10,0,1
56637,158.5,26,0,1
66580,119.5,20,0,1
89050,50.5,9,0,1
80667,72.71000000000001,13,0,1
51156,1054.0800000000002,22,0,1
29962,93.82,13,0,1
100873,113.49,18,0,1
56979,129.82,24,0,1
77301,162.05,18,0,1
71887,100.57,11,0,1
50630,99.3,16,0,1
62328,142.93,17,0,1
23095,117.0,19,0,1
97236,102.0,16,0,1
83134,60.0,11,0,1
21061,154.62,25,0,1
11310,123.5,20,0,1
89872,52.5,7,0,1
54508,51.0,9,0,1
73293,84.9,16,0,1
6208,115.05,20,0,1
2854,102.0,16,0,1
86803,67.75,13,0,1
86969,106.5,18,0,1
26747,32.5,5,0,1
3070,68.0,12,0,1
31418,71.24000000000001,12,0,1
78092,105.65,15,0,1
97632,149.64,19,0,1
43814,147.5,24,0,1
17947,78.91,14,0,1
22273,128.92000000000002,17,0,1
64767,62.0,10,0,1
16594,87.95,16,0,1
27583,71.0,13,0,1
66054,79.0,11,0,1
69920,100.0,17,0,1
88315,59.8,11,0,1
56963,65.2,11,0,1
8419,113.2,19,0,1
91157,119.5,18,0,1
72723,108.5,18,0,1
20955,145.0,26,0,1
54218,147.5,24,0,1
92172,53.5,9,0,1
71670,179.56,21,0,1
59500,97.0,14,0,1
56673,129.5,20,0,1
5936,147.05,25,0,1
70014,54.0,9,0,1
80144,85.45,14,0,1
65285,30.5,5,0,1
34732,103.25,11,0,1
16689,107.5,18,0,1
29733,120.5,21,0,1
14559,814.0,21,0,1
14218,33.3,6,0,1
